"metabolites","totpathways","hmdb","kegg","wiki","reac","Synonym"
"RAMP_C_000074513",1,0,0,1,0,"sodium(1+)"
"RAMP_C_000074546",1,0,0,1,0,"arylhydrocarbonreceptoragonist"
"RAMP_C_000074552",1,0,0,1,0,"lipoprotein"
"RAMP_C_000074558",1,0,0,1,0,"very-low-densitylipoproteintriglyceride"
"RAMP_C_000074581",1,0,0,1,0,"cytochromeb"
"RAMP_C_000074589",1,0,0,1,0,"EnzymeN6-(dihydrolipoyl)lysine"
"RAMP_C_000074598",1,0,0,1,0,"agonist"
"RAMP_C_000074625",1,0,0,1,0,"ketanserin"
"RAMP_C_000074656",1,0,0,1,0,"(S)-4-amino-5-oxopentanoicacid"
"RAMP_C_000074658",1,0,0,1,0,"iodothyronine"
"RAMP_C_000074659",1,0,0,1,0,"antiviralagent"
"RAMP_C_000074661",1,0,0,1,0,"retinoicacid"
"RAMP_C_000074682",1,0,0,1,0,"dorsomorphin"
"RAMP_C_000074684",1,0,0,1,0,"folate(2-)"
"RAMP_C_000074705",1,0,0,1,0,"low-densitylipoproteincholesterol"
"RAMP_C_000074715",1,0,0,1,0,"thioester"
"RAMP_C_000074731",1,0,0,1,0,"insulin(human)"
"RAMP_C_000074737",1,0,0,1,0,"alkylatingagent"
"RAMP_C_000074747",1,0,0,1,0,"catecholamine"
"RAMP_C_000074775",1,0,0,1,0,"(-)-anisomycin"
"RAMP_C_000074786",1,0,0,1,0,"hydroxide"
"RAMP_C_000074789",1,0,0,1,0,"lysophosphatidicacids"
"RAMP_C_000074792",1,0,0,1,0,"low-densitylipoprotein"
"RAMP_C_000074803",1,0,0,1,0,"saturatedfattyacid"
"RAMP_C_000074806",1,0,0,1,0,"(5Z,8Z,11Z,13E)-15-HETE"
"RAMP_C_000074815",1,0,0,1,0,"lactate"
"RAMP_C_000074818",1,0,0,1,0,"phenethylcaffeate"
"RAMP_C_000074840",1,0,0,1,0,"glutamate(2-)"
"RAMP_C_000074842",1,0,0,1,0,"(S)-3-methyl-2-oxovalerate"
"RAMP_C_000074843",1,0,0,1,0,"bileacid"
"RAMP_C_000074855",1,0,0,1,0,"2-acyl-1-alkyl-sn-glycero-3-phosphocholine"
"RAMP_C_000074860",1,0,0,1,0,"mitomycin"
"RAMP_C_000074890",1,0,0,1,0,"UTP"
"RAMP_C_000074923",1,0,0,1,0,"ciprofibrate"
"RAMP_C_000074928",1,0,0,1,0,"high-densitylipoproteincholesterol"
"RAMP_C_000074933",1,0,0,1,0,"2-hydroxyisobutyrate"
"RAMP_C_000074967",1,0,0,1,0,"hydroperoxide"
"RAMP_C_000074997",1,0,0,1,0,"serotoninuptakeinhibitor"
"RAMP_C_000074999",1,0,0,1,0,"EC3.4.15.1(peptidyl-dipeptidaseA)inhibitor"
"RAMP_C_000075029",1,0,0,1,0,"D3vitamins"
"RAMP_C_000075032",1,0,0,1,0,"somatostatin"
"RAMP_C_000075047",1,0,0,1,0,"selenide"
"RAMP_C_000075054",1,0,0,1,0,"carboxylicester"
"RAMP_C_000075074",1,0,0,1,0,"1-alkyl-2-acyl-sn-glycero-3-phosphoethanolamine"
"RAMP_C_000075075",1,0,0,1,0,"polyunsaturatedfattyacid"
"RAMP_C_000075098",1,0,0,1,0,"mevalonate"
"RAMP_C_000075104",1,0,0,1,0,"D-glucose"
"RAMP_C_000075106",1,0,0,1,0,"phosphoricester"
"RAMP_C_000075120",1,0,0,1,0,"thyroidhormone"
"RAMP_C_000075146",1,0,0,1,0,"1-alkyl-2-acetyl-sn-glycerol3-phosphate"
"RAMP_C_000075151",1,0,0,1,0,"glutamylphosphate"
"RAMP_C_000075162",1,0,0,1,0,"1-alkyl-2-acyl-sn-glycerol3-phosphate"
"RAMP_C_000075167",1,0,0,1,0,"high-densitylipoprotein"
"RAMP_C_000075172",1,0,0,1,0,"citrate(2-)"
"RAMP_C_000075185",1,0,0,1,0,"xylulose"
"RAMP_C_000075201",1,0,0,1,0,"opioidagent"
"RAMP_C_000075242",1,0,0,1,0,"prostanoid"
"RAMP_C_000075245",1,0,0,1,0,"S-substituedglutathione"
"RAMP_C_000075250",1,0,0,1,0,"icosanoid"
"RAMP_C_000075259",1,0,0,1,0,"oxidisedLDL"
"RAMP_C_000075262",1,0,0,1,0,"polycyclicarene"
"RAMP_C_000075268",1,0,0,1,0,"EC1.1.1.34/EC1.1.1.88(hydroxymethylglutaryl-CoAreductase)inhibitor"
"RAMP_C_000075271",1,0,0,1,0,"dodecanedioate(2-)"
"RAMP_C_000075274",1,0,0,1,0,"calcium(2+)"
"RAMP_C_000075286",1,0,0,1,0,"unsaturatedfattyacid"
"RAMP_C_000075299",1,0,0,1,0,"1,2-diglyceride"
"RAMP_C_000075302",1,0,0,1,0,"1-phosphatidyl-1D-myo-inositol4-phosphate(3-)"
"RAMP_C_000075303",1,0,0,1,0,"lithiumchloride"
"RAMP_C_000075310",1,0,0,1,0,"sphingolipid"
"RAMP_C_000075314",1,0,0,1,0,"very-low-densitylipoprotein"
"RAMP_C_000075317",1,0,0,1,0,"imidazoquinoline"
"RAMP_C_000075355",1,0,0,1,0,"radical"
"RAMP_C_000075357",1,0,0,1,0,"ribose"
"RAMP_C_000075363",1,0,0,1,0,"folicacids"
"RAMP_C_000075396",1,0,0,1,0,"liverXreceptoragonist"
"RAMP_C_000075402",1,0,0,1,0,"amide"
"RAMP_C_000075405",1,0,0,1,0,"vitaminD"
"RAMP_C_000075418",1,0,0,1,0,"phosphateion"
"RAMP_C_000075420",1,0,0,1,0,"androstanereceptoragonist"
"RAMP_C_000075427",1,0,0,1,0,"cannabinoid"
"RAMP_C_000075429",1,0,0,1,0,"lanosterol"
"RAMP_C_000075432",1,0,0,1,0,"thyroxine"
"RAMP_C_000075435",1,0,0,1,0,"tetrahydrofolate"
"RAMP_C_000075460",1,0,0,1,0,"flufenamicacid"
