"metabolites","totpathways","hmdb","kegg","wiki","reac","Synonym"
"RAMP_C_000025957",6,0,2,1,3,"2'-Deoxy-GDP"
"RAMP_C_000025995",2,0,2,0,0,"GDP-6-Deoxy-alpha-D-mannose"
"RAMP_C_000026137",2,0,2,0,0,"(3b)-Ergosta-5,24(28)-dien-3-ol"
"RAMP_C_000026240",2,0,2,0,0,"1-Amino-3-(phosphohydroxy)propan-2-one"
"RAMP_C_000026661",8,2,2,0,4,"2-Methyl-3-hydroxy-4-carboxy-5-hydroxymethylpyridine"
"RAMP_C_000026829",6,0,2,1,3,"2-Methyl-3-acetoacetyl-CoA"
"RAMP_C_000026859",2,0,2,0,0,"4alpha-Methylfecosterol"
"RAMP_C_000026893",7,0,2,2,3,"b-D-Ribopyranose"
"RAMP_C_000027278",2,0,2,0,0,"Adenylatedmolybdopterin"
"RAMP_C_000027604",2,0,2,0,0,"4-(Glutamylamino)butanoate"
"RAMP_C_000027643",19,1,2,2,11,"Estrone3-glucuronide"
"RAMP_C_000027777",2,0,2,0,0,"Amylcaprylate"
"RAMP_C_000027825",2,0,2,0,0,"Sedoheptulose1,7-bisphosphate"
"RAMP_C_000028029",3,0,2,1,0,"2-Amino-3-(3-oxoprop-1-en-1-yl)but-2-enedioate"
"RAMP_C_000028069",9,0,2,0,7,"Octadecanoyl-CoA"
"RAMP_C_000028119",3,0,2,1,0,"1,2-Didehydropiperidine-2-carboxylate"
"RAMP_C_000028550",2,0,2,0,0,"(3,4-Dihydroxyphenyl)ethyleneglycol"
"RAMP_C_000028732",8,0,2,0,6,"(24R,25R)-3-alpha,7-alpha,12-alpha,24-tetrahydroxy-5-beta-cholestan-26-oyl-CoA"
"RAMP_C_000029060",10,0,2,1,7,"(25R)-5-beta-cholestane-3-alpha,7-alpha,12-alpha,26-tetraol"
"RAMP_C_000029869",2,0,2,0,0,"1-Methylpyrrolinium"
"RAMP_C_000030131",17,0,2,0,11,"Ubiquinol(8)"
"RAMP_C_000030338",7,0,2,1,4,"5-Formimidoyltetrahydrofolate"
"RAMP_C_000030422",8,0,2,1,5,"FormylcoenzymeA"
"RAMP_C_000030481",2,0,2,0,0,"L-Galactopyranose"
"RAMP_C_000030662",3,0,2,1,0,"2,6-Dihydroxy-7-methylpurine"
"RAMP_C_000030800",2,0,2,0,0,"4,4-Dimethyl-14a-hydroxymethyl-5a-cholesta-8,24-dien-3b-ol"
"RAMP_C_000031440",2,0,2,0,0,"(3beta,20R)-cholest-5-ene-3,20-diol"
"RAMP_C_000031442",2,0,2,0,0,"2,2,2-Trichloroethylbeta-D-glucopyranosiduronicacid"
"RAMP_C_000031603",7,0,2,0,5,"delta-12-PGJ2"
"RAMP_C_000031853",3,0,2,1,0,"(2R)-pyrrolidine-2-carboxylate"
"RAMP_C_000031866",17,0,2,1,14,"(3beta)-3-(sulfooxy)-Androst-5-en-17-one"
"RAMP_C_000031906",2,0,2,0,0,"9,19-Cyclo-9beta-lanost-24-en-3beta-ol"
"RAMP_C_000031983",2,0,2,0,0,"a-[3-[(Hydroxymethyl)nitrosoamino]propyl]-3-pyridinemethanol"
"RAMP_C_000032632",27,0,2,0,21,"Bicarnesine"
"RAMP_C_000032770",3,0,2,1,0,"(1H-Indol-3-yl)-acetate"
"RAMP_C_000032869",2,0,2,0,0,"Aquacob(III)alamin"
"RAMP_C_000033481",2,0,2,0,0,"(4R)-4-Hydroxy-2-oxoglutarate"
"RAMP_C_000033871",2,0,2,0,0,"(4-aminobutyl)-Urea"
"RAMP_C_000034189",2,0,2,0,0,"(+/-)-9(10)-epoxy-12Z-octadecenoate"
"RAMP_C_000034448",2,0,2,0,0,"Cob(I)yrinatediamide"
"RAMP_C_000034612",2,0,2,0,0,"Lactoyl-coa"
"RAMP_C_000034930",9,0,2,1,6,"5b-Cholestane-7a,12a-diol-3-one"
"RAMP_C_000035240",7,0,2,1,4,"(-)-Pipecolate"
"RAMP_C_000035306",6,0,2,0,4,"(+)-D-ribo-Phytosphingosine"
"RAMP_C_000035797",7,0,2,1,4,"Deamido-NAD+"
"RAMP_C_000035923",2,0,2,0,0,"NNAL"
"RAMP_C_000036208",2,0,2,0,0,"trans-2-Enoyl-OPC6-CoA"
"RAMP_C_000036368",2,0,2,0,0,"5-Carboxy-2-pentenoyl-CoA"
"RAMP_C_000036693",2,0,2,0,0,"(3S)-3-Hydroxyadipyl-CoEnzymeA"
"RAMP_C_000036750",8,0,2,1,5,"2-Hexadecanoyl-1-(1Z-hexadecenyl)-sn-glycero-3-phosphoethanolamine"
"RAMP_C_000036827",2,0,2,0,0,"2-Amino-4-hydroxy-6-(D-erythro-1',2',3'-trihydroxypropyl)-7,8-dihydropteridine"
"RAMP_C_000036923",2,0,2,0,0,"2-(4-Methyl-1,3-thiazol-5-yl)ethanol"
"RAMP_C_000037043",13,0,2,1,6,"Dihydrogenmonoselenide"
"RAMP_C_000037833",10,0,2,1,7,"L-Xylulose"
"RAMP_C_000038077",2,0,2,0,0,"Benzo[a]pyrene-9,10-oxide"
"RAMP_C_000039288",2,0,2,0,0,"Aneurin-monophosphorsaeureester"
"RAMP_C_000039448",8,0,2,2,4,"(Dimethylamino)acetate"
"RAMP_C_000039737",2,0,2,0,0,"Formamidopyrimidinenucleosidetriphosphate"
"RAMP_C_000040254",3,0,2,1,0,"D(-)-Ribulose"
"RAMP_C_000040448",7,0,2,2,3,"3,3'-(3,7,12,17-Tetramethyl-8,13-divinyl-21H,23H-porphine-2,18-diyl)-bis-propionate"
"RAMP_C_000041058",7,0,2,2,3,"3,8,13,18-Tetrakis(carboxymethyl)-19-(hydroxymethyl)bilane-2,7,12,17-tetrapropanoate"
"RAMP_C_000041125",3,0,2,1,0,"(2R)-2-aminopentanedioate"
"RAMP_C_000041165",3,0,2,1,0,"(6R,S)-5-Formyltetrahydrofolate"
"RAMP_C_000041209",17,0,2,1,14,"1-(2-Deoxy-b-D-erythro-pentofuranosyl)-5-methyl-2,4(1H,3H)-pyrimidinedione"
"RAMP_C_000041356",17,0,2,1,14,"1-b-D-Ribofuranosyl-2,4(1H,3H)-pyrimidinedione"
"RAMP_C_000041635",2,0,2,0,0,"1-Methyl-5-carboxylamide-2-pyridone"
"RAMP_C_000041669",11,0,2,0,9,"(4-aminobutyl)-Guanidine"
"RAMP_C_000042213",2,0,2,0,0,"Trypanothione"
"RAMP_C_000042380",2,0,2,0,0,"(3beta,4alpha,5alpha)-4-methyl-Ergosta-7,24(28)-dien-3-ol"
"RAMP_C_000042570",14,0,2,0,12,"(25R)-26-Hydroxycholesterol"
"RAMP_C_000043239",8,0,2,0,6,"4-Hydroxyphenylacetylglutamine"
"RAMP_C_000043293",2,0,2,0,0,"3,4Dihydroxymandelate"
"RAMP_C_000043670",2,0,2,0,0,"5-Hydroxy-2,6-dioxo-2,5,6,7-tetrahydro-1H-purin-8-olate"
"RAMP_C_000043827",6,0,2,1,3,"1,4-Benzenediol"
"RAMP_C_000043852",2,0,2,0,0,"Desthiobiotin"
"RAMP_C_000043928",5,0,2,0,3,"beta-1,4-Poly-N-acetyl-D-glucosamine"
"RAMP_C_000044042",3,0,2,1,0,"3-(Aminocarbonyl)-1-(5-O-phosphono-b-D-ribofuranosyl)-Pyridiniumhydroxideinnersalt"
"RAMP_C_000044185",2,0,2,0,0,"1-[(5-Amino-2,6-dihydroxypyrimidin-4-yl)amino]-1-deoxy-D-ribitol"
"RAMP_C_000044228",3,0,2,1,0,"2-Acetyl-1-octadecyl-sn-glycerol"
"RAMP_C_000044285",2,0,2,0,0,"N4-Acetylaminobutanal"
"RAMP_C_000044338",13,0,2,1,10,"Co(I)-Cobalamine"
"RAMP_C_000044426",3,0,2,1,0,"L(-)-Arabitol"
"RAMP_C_000044451",8,0,2,2,4,"(R)-Alanine"
"RAMP_C_000045025",2,0,2,0,0,"(3S)-3-Carboxy-3-hydroxypropanoyl-CoA"
"RAMP_C_000045249",2,0,2,0,0,"4-(methylnitrosamino)-1-(3-Pyridyl-N-oxide)-1-butanone"
"RAMP_C_000045343",2,0,2,0,0,"(3S)-Citramalyl-CoA"
"RAMP_C_000045380",8,0,2,3,3,"2'-Deoxyuridine5'-triphosphate"
"RAMP_C_000045496",11,0,2,1,8,"2-Carboxy-4-hydroxyquinoline"
"RAMP_C_000045849",2,0,2,0,0,"4-alpha-Methyl-5-alpha-ergosta-8,14,24(28)-trien-3-beta-ol"
"RAMP_C_000046037",2,0,2,0,0,"(2-Hydroxyphenyl)acetate"
"RAMP_C_000046074",2,0,2,0,0,"1-O-Phosphono-D-ribofuranose"
"RAMP_C_000046223",4,0,2,0,2,"2-(3,4-Dihydroxy-phenyl)-3,5,7-trihydroxy-chromen-4-one"
"RAMP_C_000046248",7,0,2,1,4,"(E)-4,6-dioxo-2-Octenedioate"
"RAMP_C_000046365",2,0,2,0,0,"UridinediphosphateN-acetylgalactosamine"
"RAMP_C_000046523",2,0,2,0,0,"8-Methyltocol"
"RAMP_C_000046579",272,1,2,2,231,"(4-)Diphosphoricacidion"
"RAMP_C_000047089",15,0,2,0,11,"7,10,13,16-Docosatetraenoate"
"RAMP_C_000047250",2,0,2,0,0,"L-Lyxonate"
"RAMP_C_000047296",2,0,2,0,0,"(3-hydroxy-phenyl)-acetate"
"RAMP_C_000047481",10,0,2,0,8,"(3beta,5alpha)-4,4-dimethyl-Cholesta-8,14,24-trien-3-ol"
"RAMP_C_000047569",2,0,2,0,0,"Acetylenecarboxylicacid"
"RAMP_C_000047716",3,0,2,1,0,"Carbamoylsarcosine"
"RAMP_C_000048191",12,0,2,0,5,"24:5(N-3)"
"RAMP_C_000048532",2,0,2,0,0,"N2-Succinyl-L-ornithine"
"RAMP_C_000049156",2,0,2,0,0,"(S)-2-Methylbutanoyl-CoA"
"RAMP_C_000049651",7,0,2,2,3,"2-Methylprop-2-enoyl-CoA"
"RAMP_C_000050227",2,0,2,0,0,"2,5-Dihydroxybenzaldehyde"
"RAMP_C_000050384",2,0,2,0,0,"4-Acetoxy-2-aminobutanoicacid"
"RAMP_C_000050423",7,0,2,0,5,"1-Methyl-4-phenylpyridinium"
"RAMP_C_000051424",7,0,2,1,4,"1-(5'-Phosphoribosyl)-N-formylglycinamidine"
"RAMP_C_000051625",14,0,2,1,11,"7alpha-3ox-C"
"RAMP_C_000051874",6,0,2,0,4,"Thiamintriphosphate"
"RAMP_C_000052176",7,0,2,0,5,"D-Myo-Inositol1,4,5,6-tetrakisphosphate"
"RAMP_C_000052323",12,0,2,2,8,"(3beta)-Lanosta-8,24-dien-3-ol"
"RAMP_C_000052366",6,0,2,0,4,"4alpha-methyl-5alpha-cholesta-8,24-dien-3-one"
"RAMP_C_000052378",8,0,2,0,3,"D-Myo-Inositol1,3-bisphosphate"
"RAMP_C_000052405",3,0,2,1,0,"CoproporphyrinIII"
"RAMP_C_000052443",6,0,2,1,3,"Ammoniumoxalate"
"RAMP_C_000053226",7,0,2,0,5,"(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoyl-CoA"
"RAMP_C_000053340",8,0,2,0,3,"(2S)-2-acetamidobutanedioate"
"RAMP_C_000053684",2,0,2,0,0,"4-[[(2-Amino-1,4,7,8-tetrahydro-4-oxo-6-pteridinyl)methyl]amino]-Benzoate"
"RAMP_C_000053917",6,0,2,0,4,"7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene"
"RAMP_C_000054041",12,0,2,1,9,"Acidecarbolique"
"RAMP_C_000054083",9,0,2,1,6,"BenzoylCoA"
"RAMP_C_000054130",2,0,2,0,0,"N2-Succinyl-L-glutamate5-semialdehyde"
"RAMP_C_000054419",9,0,2,2,5,"Deoxy-TDP"
"RAMP_C_000055612",2,0,2,0,0,"(8Z,11Z,14Z,17Z)-Icosatetraenoyl-CoA"
"RAMP_C_000055618",9,0,2,2,5,"(3beta)-Cholest-7-en-3-ol"
"RAMP_C_000055652",10,0,2,3,5,"CDPEthanolamine"
"RAMP_C_000055697",2,0,2,0,0,"Des-Asp-1-AngiotensinII"
"RAMP_C_000055834",13,0,2,2,9,"1-Methylglycocyamidine"
"RAMP_C_000055840",15,0,2,2,11,"CDP"
"RAMP_C_000055884",2,0,2,0,0,"CH3SH"
"RAMP_C_000056265",2,0,2,0,0,"4-(Methyl-N-nitrosamino)-1-(3-pyridyl)-1-butanone"
"RAMP_C_000056511",5,0,2,0,3,"1-Heptanecarboxylate"
"RAMP_C_000056723",2,0,2,0,0,"4-Acetamido-2-aminobutanoicacid"
"RAMP_C_000056788",10,0,2,0,8,"6MP"
"RAMP_C_000056937",18,0,2,1,15,"2,4-Dihydroxy-5-methylpyrimidine"
"RAMP_C_000057214",2,0,2,0,0,"Alizarinate"
"RAMP_C_000057434",3,0,2,1,0,"D-(+)-Saccharicacid"
"RAMP_C_000057475",2,0,2,0,0,"D-2-Amino-5-guanidinovalerate"
"RAMP_C_000057660",7,0,2,1,4,"2-Amino-3-hydroxy-Benzoate"
"RAMP_C_000058110",2,0,2,0,0,"1-(3-Pyridinyl)-1,4-butanediol"
"RAMP_C_000058115",7,0,2,1,4,"1-(5'-Phosphoribosyl)-4-carboxy-5-aminoimidazole"
"RAMP_C_000058337",8,0,2,1,5,"24-Dehydrocholesterol"
"RAMP_C_000058788",6,0,2,1,3,"3-Methylbut-2-enoyl-CoA"
"RAMP_C_000058814",2,0,2,0,0,"2-Methoxy-4-formylphenol"
"RAMP_C_000058911",8,0,2,2,4,"(R)-5-phosphomevalonate"
"RAMP_C_000059076",9,0,2,1,6,"Benzenecarboxylate"
"RAMP_C_000059286",8,0,2,1,5,"(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate"
"RAMP_C_000059339",7,0,2,1,4,"(indol-3-yl)pyruvicacid"
"RAMP_C_000059430",8,0,2,2,4,"(S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido)succinate"
"RAMP_C_000059539",5,2,2,1,0,"5-Fluorouracil"
"RAMP_C_000059647",3,0,2,1,0,"1,2-Dihydroxy-3-keto-5-methylthiopentane"
"RAMP_C_000059651",7,0,2,0,5,"5alpha-Cholesta-7,24-dien-3beta-ol"
"RAMP_C_000059934",2,0,2,0,0,"Aminoformate"
"RAMP_C_000059964",2,0,2,0,0,"1-Phenyl-1,2-propandione"
"RAMP_C_000059969",2,0,2,0,0,"1-Heptadecanecarboxylate"
"RAMP_C_000060069",2,0,2,0,0,"Urobilin"
"RAMP_C_000060505",7,0,2,2,3,"3,8,13,17-Tetramethyl-5,10,15,20,22,24-hexahydroporphyrin-2,7,12,18-tetrapropanoate"
"RAMP_C_000060686",2,0,2,0,0,"Chlorophyllb"
"RAMP_C_000060688",2,0,2,0,0,"3-Fumarylpyruvate"
"RAMP_C_000061385",3,0,2,1,0,"L-Dopachrome"
"RAMP_C_000061410",7,0,2,2,3,"O-Dopaquinone"
"RAMP_C_000061482",2,0,2,0,0,"(2R)-2,5-diaminopentanoate"
"RAMP_C_000061594",2,0,2,0,0,"(13Z)-Docosenoyl-CoA"
"RAMP_C_000061736",6,0,2,0,4,"1-Amino-4-carboxybenzene"
"RAMP_C_000061847",30,0,2,2,26,"2'-Deoxy-5'-ATP"
"RAMP_C_000061866",2,0,2,0,0,"(3-Methoxy-4-hydroxyphenyl)methylamine"
"RAMP_C_000062278",18,0,2,1,12,"EconazoleNitrate"
"RAMP_C_000062294",2,0,2,0,0,"trans-3,4-Dihydro-3,4-dihydroxy-7,12-dimethylbenz[a]anthracene"
"RAMP_C_000062369",4,0,2,2,0,"1,3-Propanedicarboxylate"
"RAMP_C_000062637",2,0,2,0,0,"UDP-Glucuronicacid"
"RAMP_C_000062781",2,0,2,0,0,"Ethyleneoxidepolymer"
"RAMP_C_000062904",3,0,2,1,0,"(-)-Codeine"
"RAMP_C_000063346",6,0,2,0,4,"2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridinetriphosphate"
"RAMP_C_000063418",2,0,2,0,0,"6-O-Phosphono-D-tagatofuranose"
"RAMP_C_000063493",2,0,2,0,0,"Trypanothionedisulfide"
"RAMP_C_000063566",6,0,2,0,4,"3,4-Dihydroxyphenylglycolaldehyde"
"RAMP_C_000063597",2,0,2,0,0,"3-Oxo-OPC4-CoA"
"RAMP_C_000063851",2,0,2,0,0,"1,4,7,10,13,16,19-Heptaazacyclopentacosane,cyclicpeptidederiv."
"RAMP_C_000064013",13,0,2,1,10,"(S)-Mevalonicacid-5-pyrophosphate"
"RAMP_C_000064373",6,0,2,0,4,"Octadecenoyl-CoA(n-C18:1CoA)"
"RAMP_C_000064436",2,0,2,0,0,"1-Amino-1-carboxycyclopropane"
"RAMP_C_000064549",6,0,2,0,4,"(1alpha,2beta(E),3beta(1E,5E))-Diphosphoricacidmono((2-(4,8-dimethyl-3,7-nonadienyl)-2-methyl-3-(2,6,10-trimethyl-1,5,9-undecatrienyl)cyclopropyl)methyl)ester"
"RAMP_C_000064831",8,0,2,2,4,"(S)-2,3-Epoxysqualene"
"RAMP_C_000065516",18,0,2,1,15,"2'-dAMP"
"RAMP_C_000066271",9,0,2,1,6,"(9-D-ribosylxanthine)-5'-phosphate"
"RAMP_C_000066580",20,0,2,0,14,"Dolicholmonophosphateglucose"
"RAMP_C_000066653",3,0,2,1,0,"(3beta,22R)-Cholest-5-ene-3,22-diol"
"RAMP_C_000066699",7,0,2,1,3,"5-(Aminomethyl)-4-(carboxymethyl)-Pyrrole-3-propionate"
"RAMP_C_000066819",2,0,2,0,0,"(+/-)-Metanephrine"
"RAMP_C_000067104",2,0,2,0,0,"OPC6-CoA"
"RAMP_C_000067479",13,0,2,2,5,"2-Amino-Ethanesulfinate"
"RAMP_C_000067515",7,0,2,1,4,"4-Amino-2(1H)-pyrimidinone"
"RAMP_C_000067654",2,0,2,0,0,"(+/-)11,12-Ep-15(S)-hetre"
"RAMP_C_000067754",2,0,2,0,0,"4-HPB"
"RAMP_C_000068066",2,0,2,0,0,"24(R)-Methylcholesta-5,22E-dien-3beta-ol"
"RAMP_C_000068165",16,0,2,2,12,"1,3,7-Trimethyl-2,6-dioxopurine"
"RAMP_C_000068174",2,0,2,0,0,"(S)-2,3,4,5-tetrahydropyridine-2,6-dicarboxylate"
"RAMP_C_000068205",2,0,2,0,0,"4a,5-Dihydroriboflavin"
"RAMP_C_000068702",3,0,2,1,0,"D-2-Aminoglutaramate"
"RAMP_C_000068840",8,0,2,1,5,"7-Epi-Paclitaxel"
"RAMP_C_000069320",2,0,2,0,0,"All-trans-octaprenyldiphosphate"
"RAMP_C_000069466",6,0,2,0,4,"5-Hydroxy-4-(hydroxymethyl)-6-methyl-3-pyridylmethyldihydrogenphosphate"
"RAMP_C_000069484",2,0,2,0,0,"4,5-Dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene"
"RAMP_C_000070028",2,0,2,0,0,"2,5-Diaminopyrimidinenucleosidetriphosphate"
"RAMP_C_000070049",2,0,2,0,0,"(2S,5R)-2-(5,6dimethylbenzimidazol-1-yl)-5(hydroxymethyl)oxolane-3,4-diol"
"RAMP_C_000070545",3,0,2,1,0,"2,3-Diketo-5-methylthiopentyl-1-phosphate"
"RAMP_C_000070981",6,0,2,0,4,"(S)-2,3,4,5-Tetrahydropyridine-2-carboxylate"
"RAMP_C_000070984",2,0,2,0,0,"Britishgum"
"RAMP_C_000071167",2,0,2,0,0,"trans-2-Enoyl-OPC8-CoA"
"RAMP_C_000071328",3,0,2,1,0,"1-Phospho-5-S-methylthioribose"
"RAMP_C_000071535",2,0,2,0,0,"5-(3-Pyridyl)-2-hydroxytetrahydrofuran"
"RAMP_C_000071569",2,0,2,0,0,"Jasmonicacid"
"RAMP_C_000071624",13,0,2,1,8,"1,1-Dimethyl-4-phenylpiperaziniumiodide"
"RAMP_C_000071790",2,0,2,0,0,"beta-1,4-Poly-D-glucosamine"
"RAMP_C_000071826",2,0,2,0,0,"(2S)-Ethylmalonyl-CoA"
"RAMP_C_000071890",36,23,2,2,6,"(-)-7-dehydrocholesterol"
"RAMP_C_000071936",8,0,2,2,4,"(+)-2,6-dioxo-hexahydro-pyrimidine-4-carboxylate"
"RAMP_C_000071980",2,0,2,0,0,"4-Hydroxy-4-(methylnitrosoamino)-1-(3-pyridinyl)-1-butanone"
"RAMP_C_000072065",8,0,2,0,6,"2-(Hydroxymethyl)phenylhexopyranoside"
"RAMP_C_000072582",2,0,2,0,0,"9-hydroxybenzo(a)Pyrene-4,5-epoxide"
"RAMP_C_000072819",3,0,2,1,0,"(17b)-Estra-1,3,5(10)-triene-2,3,17-triol"
"RAMP_C_000072886",6,0,2,1,3,"(S)-3-Hydroxyisobutyryl-CoA"
"RAMP_C_000072898",14,0,2,1,4,"2-Aminomuconate6-semialdehyde"
"RAMP_C_000073023",2,0,2,0,0,"CMP-N-trimethyl-2-aminoethylphosphonate"
"RAMP_C_000073040",17,0,2,2,13,"2-Amino-1,7-dihydro-6H-Purin-6-one"
"RAMP_C_000073244",2,0,2,0,0,"alpha-Ribazole5'-phosphate"
"RAMP_C_000073951",11,0,2,1,8,"4'-Phosphopantetheine"
"RAMP_C_000073970",17,0,2,0,15,"1-Nonanecarboxylate"
"RAMP_C_000074340",2,0,2,0,0,"1,2,3,4,5,6-Hexanehexol"
"RAMP_C_000074951",2,0,2,0,0,"(10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-dienoate"
"RAMP_C_000074952",8,0,2,0,6,"3alpha,7alpha-dihydroxy-5beta-cholestan-27-al"
"RAMP_C_000075336",6,0,2,0,4,"2,4-Dihydroxybenzoate"
"RAMP_C_000075459",2,0,2,0,0,"beta-Alanyl-CoA"
"RAMP_C_000075528",2,0,2,0,0,"Adenosine-GDP-cobinamide"
"RAMP_C_000075761",32,0,2,0,30,"CMP-N-Acetylneuraminate"
"RAMP_C_000075804",2,0,2,0,0,"ALLOSE"
"RAMP_C_000075916",2,0,2,0,0,"2-Phytyl-1,4-naphthoquinone"
"RAMP_C_000076146",2,0,2,0,0,"Arabitol"
"RAMP_C_000076525",9,0,2,0,7,"5-Phosphooxy-L-lysine"
"RAMP_C_000076644",2,0,2,0,0,"1,6-Di-O-phosphono-D-tagatofuranose"
"RAMP_C_000077005",8,0,2,2,4,"5'-P-Ribosyl-N-formylglycineamide"
"RAMP_C_000077392",6,0,2,1,3,"5,10,15,20,22,24-HexahydroprotoporphyrinIXderiv."
"RAMP_C_000077456",8,0,2,1,5,"(R)-4'-phospho-N-pantothenoyl-L-cysteine"
"RAMP_C_000077505",7,0,2,0,5,"(6Z,9Z,12Z,15Z)-Octadecatetraenoyl-CoA"
"RAMP_C_000077511",2,0,2,0,0,"(6E)-8-Methyl-6-nonenoate"
"RAMP_C_000077532",7,0,2,1,4,"(3beta,5alpha)-4,4-dimethylcholesta-8,24-dien-3-ol"
"RAMP_C_000077752",9,0,2,1,6,"ManNAc-6-P"
"RAMP_C_000078247",8,0,2,0,6,"(24E)-3-alpha,7-alpha,12-alpha-trihydroxy-5-beta-cholest-24-enoyl-CoA"
"RAMP_C_000078709",2,0,2,0,0,"3-Oxoadipyl-CoA"
"RAMP_C_000078736",3,0,2,1,0,"(+)-VitaminD2"
"RAMP_C_000078969",6,0,2,1,3,"(+)-2-amino-2-deoxy-D-glucopyranose"
"RAMP_C_000079132",2,0,2,0,0,"1-Hydroxy-4-methylbenzene"
"RAMP_C_000079136",2,0,2,0,0,"Carbamaldehyde"
"RAMP_C_000079292",3,0,2,1,0,"(+)-alpha-Lipoicacid"
"RAMP_C_000079427",7,0,2,1,4,"5-Acetylamino-6-formylamino-3-methyluracil"
"RAMP_C_000079562",9,0,2,0,7,"(25R)-3-alpha,7-alpha,12-alpha-trihydroxy-5-beta-cholestan-26-oyl-CoA"
"RAMP_C_000079579",14,0,2,1,10,"2-Deoxy-alpha-D-ribose1-phosphate"
"RAMP_C_000079863",14,0,2,2,5,"5(S)-HETE"
"RAMP_C_000080053",2,0,2,0,0,"(2R)-Ethylmalonyl-CoA"
"RAMP_C_000080103",2,0,2,0,0,"Lactose6'-phosphate"
"RAMP_C_000080485",3,0,2,1,0,"(N-C3H7)2CHCOOH"
"RAMP_C_000080618",9,0,2,1,6,"5-(Acetylamino)-3,5-dideoxy-D-glycero-D-galacto-2-Nonulosonicacid9-(dihydrogenphosphate)"
"RAMP_C_000080812",8,0,2,0,6,"(6R)-2-methyl-6-[(3R,5S,7R,8R,9S,10S,12S,13R,14S,17R)-3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]heptanal"
"RAMP_C_000081418",12,0,2,0,10,"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane"
"RAMP_C_000081453",7,0,2,1,4,"(S)-3-(5-oxo-4,5-dihydro-3H-imidazol-4-yl)propanoate"
"RAMP_C_000081538",2,0,2,0,0,"alpha-Iminosuccinate"
"RAMP_C_000082034",3,0,2,1,0,"(2S,4R)-4-hydroxy-2-pyrrolidinecarboxylicacid"
"RAMP_C_000082128",2,0,2,0,0,"(2R,3R,4S,5R,6R)-2-[(2R)-2,3-dihydroxypropoxy]-6-(hydroxymethyl)oxane-3,4,5-triol"
"RAMP_C_000082655",3,0,2,1,0,"Morphine-6-glucuronide"
"RAMP_C_000082894",7,0,2,1,4,"5'-p-Ribosyl-5-formamido-4-imidazolecarboxamide"
"RAMP_C_000083350",2,0,2,0,0,"1,2-Propyleneglycol,ethoxylatedandpropoxylated"
"RAMP_C_000083448",3,0,2,1,0,"(-)-Ureidoglycolate"
"RAMP_C_000083701",2,0,2,0,0,"Albocarbon"
"RAMP_C_000084229",26,0,2,0,22,"1-Tridecanecarboxylate"
"RAMP_C_000084285",2,0,2,0,0,"UDP-D-Galacturonicacid"
"RAMP_C_000084598",9,0,2,0,7,"5'-{3-[(3R)-4-{[3-({2-[(3alpha,7alpha-dihydroxy-5beta-cholan-24-oyl)sulfanyl]ethyl}amino)-3-oxopropyl]amino}-3-hydroxy-2,2-dimethyl-4-oxobutyl]dihydrogendiphosphate}3'-phosphoadenosine"
"RAMP_C_000085475",39,0,2,2,31,"1,5-Dihydro-FAD"
"RAMP_C_000085499",12,0,2,1,5,"(2R)-2-amino-3-selanylpropanoate"
"RAMP_C_000085732",2,0,2,0,0,"(2S,3S)-2-amino-3-hydroxybutanoate"
"RAMP_C_000085790",2,0,2,0,0,"1,1,2-Trichloroepoxyethane"
"RAMP_C_000085863",2,0,2,0,0,"(4Z,7Z,10Z,13Z,16Z)-Docosapentaenoyl-CoA"
"RAMP_C_000085980",6,0,2,1,3,"(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA"
"RAMP_C_000086040",75,3,2,3,61,"5'-CMP"
"RAMP_C_000086128",3,0,2,1,0,"Teobromin"
"RAMP_C_000086259",6,0,2,1,3,"2'-Deoxyadenosine-5'-diphosphate"
"RAMP_C_000087190",6,0,2,1,3,"5,6-Dhica"
"RAMP_C_000087224",2,0,2,0,0,"D-galactonate"
"RAMP_C_000087229",2,0,2,0,0,"(5Z,8Z,12E)-14,15-Epoxy-11-hydroxyeicosa-5,8,12-trienoate"
"RAMP_C_000087477",2,0,2,0,0,"OPC4-CoA"
"RAMP_C_000087700",7,0,2,2,3,"2'-Deoxyuridine-5'-diphosphate"
"RAMP_C_000087724",8,0,2,0,6,"(25S)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oyl-CoA"
"RAMP_C_000087835",3,0,2,1,0,"gamma-Gulonolactone"
"RAMP_C_000087895",13,0,2,1,10,"7alpha-Hydroxycholesterol"
"RAMP_C_000088322",2,0,2,0,0,"Acetylputrescine"
"RAMP_C_000088668",6,0,2,0,4,"all-trans-Decaprenyldiphosphate"
