"metabolites","totpathways","hmdb","kegg","wiki","reac","Synonym"
"RAMP_C_000096335",14,0,2,0,12,"(2S,3S,4S,5R,6S)-6-[3-[2-[[3-[2-[(2S,3R,4S,5S,6S)-6-carboxy-3,4,5-trihydroxy-oxan-2-yl]oxycarbonylethyl]-5-[(E)-(3-ethenyl-4-methyl-5-oxo-pyrrol-2-ylidene)methyl]-4-methyl-1H-pyrrol-2-yl]methyl]-5-[(E)-(4-ethenyl-3-methyl-5-oxo-pyrrol-2-ylidene)methyl]-4-methyl-1H-pyrrol-3-yl]propanoyloxy]-3,4,5-trihydroxy-oxane-2-carboxylate"
"RAMP_C_000049429",21,0,4,1,12,"(+)-vitaminD3"
"RAMP_C_000042570",14,0,2,0,12,"(25R)-26-Hydroxycholesterol"
"RAMP_C_000036960",70,52,4,2,12,"(+)-Aldosterone"
"RAMP_C_000021773",25,2,4,3,12,"3-Hydroxy-butanoate"
"RAMP_C_000000163",22,0,7,3,12,"11beta-Hydroxycortisone"
"RAMP_C_000024934",21,0,4,0,12,"Acidesulfhydrique"
"RAMP_C_000112744",18,0,0,1,12,NA
"RAMP_C_000113102",12,0,0,0,12,NA
"RAMP_C_000113207",12,0,0,0,12,NA
"RAMP_C_000113354",12,0,0,0,12,NA
"RAMP_C_000113358",13,0,0,0,12,NA
"RAMP_C_000113425",12,0,0,0,12,NA
"RAMP_C_000113454",12,0,0,0,12,NA
"RAMP_C_000027643",19,1,2,2,11,"Estrone3-glucuronide"
"RAMP_C_000000225",15,0,2,2,11,"Nitrite"
"RAMP_C_000023780",13,0,1,1,11,"(-)-Asparticacid"
"RAMP_C_000013317",17,0,1,1,11,"(all-E)-2,3-dimethoxy-5-methyl-6-(3,7,11,15,19,23,27,31-octamethyl-2,6,10,14,18,22,26,30-dotriacontaoctaenyl)-2,5-Cyclohexadiene-1,4-dione"
"RAMP_C_000021183",13,0,2,0,11,"2-acetamido-2-Deoxy-D-mannose"
"RAMP_C_000036933",24,0,11,2,11,"2-Hydroxy-Acrylicaciddihydrogenphosphate"
"RAMP_C_000055840",15,0,2,2,11,"CDP"
"RAMP_C_000041031",19,0,3,2,11,"(8Z,11Z,14Z)-Icosatrienoate"
"RAMP_C_000054413",14,0,1,0,11,"(11Z,14Z,17Z)-Eicosa-11,14,17-trienoicacid"
"RAMP_C_000048471",12,0,1,0,11,"Aquacat"
"RAMP_C_000109526",14,0,2,1,11,"(5Z,8Z,11Z,14Z)-2-hydroxy-1-(hydroxymethyl)ethylester5,8,11,14-Eicosatetraenoate"
"RAMP_C_000007408",15,0,2,0,11,"(13S)-Hydroxyoctadecadienoate"
"RAMP_C_000064539",14,0,3,0,11,"D-Fructose1-phosphate"
"RAMP_C_000065009",18,0,3,0,11,"1D-Myo-Inositol1,3,4,5,6-pentakisphosphate"
"RAMP_C_000106029",19,0,5,3,11,"10-Formyl-(6RS)-tetrahydrofolicacid"
"RAMP_C_000009232",15,0,2,0,11,"(10E,12Z)-(9S)-9-Hydroxyoctadeca-10,12-dienoate"
"RAMP_C_000003619",15,0,4,0,11,"(S)-2,4-diamino-Butanoate"
"RAMP_C_000051625",14,0,2,1,11,"7alpha-3ox-C"
"RAMP_C_000012520",12,0,1,0,11,"(7alpha)-7,26-dihydroxy-Cholest-4-en-3-one"
"RAMP_C_000069385",15,0,3,1,11,"(4E)2,17-diethenyl-1,10,19,22,23,24-hexahydro-3,7,13,18-tetramethyl-1,19-dioxo--21H-Biline-8,12-dipropanoate"
"RAMP_C_000109761",16,0,3,0,11,"(6,9,12)-linolenate"
"RAMP_C_000027299",14,0,1,0,11,"3,3',4',5,7-Pentahydroxy-5'-methoxyflavyliumchloride"
"RAMP_C_000102277",13,0,2,0,11,"6'-Methoxycinchonidine"
"RAMP_C_000055971",15,0,3,1,11,"Adenosine5'-phosphosulfate"
"RAMP_C_000026189",26,0,13,2,11,"3-Acetoacetyl-CoA"
"RAMP_C_000045813",17,0,4,2,11,"(+)-Estrone"
"RAMP_C_000095425",14,0,2,1,11,"7-a,12-a-Dihydroxy-4-cholesten-3-one"
"RAMP_C_000002223",14,0,1,0,11,"(7Z,10Z,13Z,16Z,19Z)-Docosa7,10,13,16,19-pentaenoate"
"RAMP_C_000047089",15,0,2,0,11,"7,10,13,16-Docosatetraenoate"
"RAMP_C_000085266",13,0,0,2,11,"1-Dehydro-16alpha-methyl-9alpha-fluorohydrocortisone"
"RAMP_C_000042102",12,0,0,1,11,"(2S)-4-hydroxypyrrolidine-2-carboxylicacid"
"RAMP_C_000113090",15,0,0,0,11,NA
"RAMP_C_000113094",15,0,0,0,11,NA
"RAMP_C_000113113",11,0,0,0,11,NA
"RAMP_C_000113142",11,0,0,0,11,NA
"RAMP_C_000113168",11,0,0,0,11,NA
"RAMP_C_000113179",11,0,0,0,11,NA
"RAMP_C_000113214",14,0,0,0,11,NA
"RAMP_C_000113225",14,0,0,0,11,NA
"RAMP_C_000067344",11,0,0,0,11,"Biphosphate"
"RAMP_C_000006873",11,0,0,0,11,"1,2-Benzopyrone"
"RAMP_C_000113264",11,0,0,0,11,NA
"RAMP_C_000032941",11,0,0,0,11,NA
"RAMP_C_000071882",13,0,0,0,11,"Pioglitazona[INN-Spanish]"
"RAMP_C_000113341",11,0,0,0,11,NA
"RAMP_C_000113372",11,0,0,0,11,NA
"RAMP_C_000113397",11,0,0,0,11,NA
"RAMP_C_000113472",17,0,0,0,11,NA
"RAMP_C_000113553",11,0,0,0,11,NA
"RAMP_C_000113659",11,0,0,0,11,NA
"RAMP_C_000113664",11,0,0,0,11,NA
"RAMP_C_000111094",17,0,5,2,10,"1-Acylglycerol"
"RAMP_C_000041159",14,0,3,1,10,"17-Hydroxy-D5-pregnenolone"
"RAMP_C_000099505",15,0,4,1,10,"(+)-lactose"
"RAMP_C_000000759",12,0,1,0,10,"4-Biphenylhydroxylamine"
"RAMP_C_000022714",13,0,2,1,10,"(5-hydroxy-1H-indol-3-yl)acetaldehyde"
"RAMP_C_000079579",14,0,2,1,10,"2-Deoxy-alpha-D-ribose1-phosphate"
"RAMP_C_000021069",16,0,5,1,10,"Sphing-4-enine"
"RAMP_C_000105875",14,0,3,1,10,"17-alpha-Hydroxyprogesterone"
"RAMP_C_000079473",21,0,8,3,10,"Alphadrate"
"RAMP_C_000030274",15,0,4,1,10,"alpha-D-Mannose-6-P"
"RAMP_C_000013063",12,0,2,0,10,"4-Hydroxy-13-cis-retinoate"
"RAMP_C_000105740",18,0,4,4,10,"5-Methyltetrahydrofolate"
"RAMP_C_000068169",21,3,5,1,10,"(+)-Galactose"
"RAMP_C_000058365",15,0,4,1,10,"2-Amino-2-deoxy-D-glucose6-phosphate"
"RAMP_C_000088076",11,0,1,0,10,"(Rib5)ppA"
"RAMP_C_000087895",13,0,2,1,10,"7alpha-Hydroxycholesterol"
"RAMP_C_000111965",22,0,6,1,10,"DNA"
"RAMP_C_000003295",27,0,10,3,10,"3-(Dihydrogenphosphate)Glycerate"
"RAMP_C_000050490",15,0,4,1,10,"(-)-Cystine"
"RAMP_C_000024294",11,0,1,0,10,"(24S)-Cholest-5-ene-3beta,7alpha,24-triol"
"RAMP_C_000083162",17,0,5,2,10,"(+)-Dehydroisoandrosterone"
"RAMP_C_000044338",13,0,2,1,10,"Co(I)-Cobalamine"
"RAMP_C_000055548",15,0,1,0,10,"4-Amino-5-methyl-2-(1H)-Pyrimidinone"
"RAMP_C_000090929",12,0,2,0,10,"Dolichol"
"RAMP_C_000064013",13,0,2,1,10,"(S)-Mevalonicacid-5-pyrophosphate"
"RAMP_C_000011340",11,0,1,0,10,"(24S)-24-Hydroxycholesterol"
"RAMP_C_000034093",14,0,3,0,10,"2-Carboxyphenol"
"RAMP_C_000093463",17,0,4,3,10,"7-(Dihydrogenphosphate)sedoheptulose"
"RAMP_C_000003323",15,0,5,0,10,"Chondroitin4'-sulfate"
"RAMP_C_000081418",12,0,2,0,10,"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane"
"RAMP_C_000082823",11,0,1,0,10,"Aspartylphenylalaninemethylester"
"RAMP_C_000009610",13,0,2,1,10,"1-(6-Amino-9H-purin-9-yl)-1,2-dideoxy-b-D-Ribofuranose"
"RAMP_C_000112681",11,0,0,1,10,NA
"RAMP_C_000112906",11,0,0,1,10,NA
"RAMP_C_000113028",11,0,0,1,10,NA
"RAMP_C_000113078",10,0,0,0,10,NA
"RAMP_C_000113091",10,0,0,0,10,NA
"RAMP_C_000113103",16,0,0,0,10,NA
"RAMP_C_000113106",13,0,0,0,10,NA
"RAMP_C_000096069",10,0,0,0,10,"5'-Deoxy-adenosine"
"RAMP_C_000113122",10,0,0,0,10,NA
"RAMP_C_000113127",14,0,0,0,10,NA
"RAMP_C_000113138",13,0,0,0,10,NA
"RAMP_C_000113139",10,0,0,0,10,NA
"RAMP_C_000113159",10,0,0,0,10,NA
"RAMP_C_000113167",10,0,0,0,10,NA
"RAMP_C_000113181",13,0,0,0,10,NA
"RAMP_C_000113187",10,0,0,0,10,NA
"RAMP_C_000113189",10,0,0,0,10,NA
"RAMP_C_000113199",10,0,0,0,10,NA
"RAMP_C_000113219",16,0,0,0,10,NA
"RAMP_C_000113226",10,0,0,0,10,NA
"RAMP_C_000113231",10,0,0,0,10,NA
"RAMP_C_000113248",10,0,0,0,10,NA
"RAMP_C_000113251",10,0,0,0,10,NA
"RAMP_C_000113262",10,0,0,0,10,NA
"RAMP_C_000113267",10,0,0,0,10,NA
"RAMP_C_000113270",13,0,0,0,10,NA
"RAMP_C_000113283",13,0,0,0,10,NA
"RAMP_C_000113292",13,0,0,0,10,NA
"RAMP_C_000113299",19,0,0,0,10,NA
"RAMP_C_000113308",10,0,0,0,10,NA
"RAMP_C_000113325",10,0,0,0,10,NA
"RAMP_C_000113330",10,0,0,0,10,NA
"RAMP_C_000113332",10,0,0,0,10,NA
"RAMP_C_000113387",14,0,0,0,10,NA
"RAMP_C_000113395",10,0,0,0,10,NA
"RAMP_C_000113430",10,0,0,0,10,NA
"RAMP_C_000113438",10,0,0,0,10,NA
"RAMP_C_000113461",10,0,0,0,10,NA
"RAMP_C_000113479",10,0,0,0,10,NA
"RAMP_C_000019051",10,0,0,0,10,"Li"
"RAMP_C_000113511",13,0,0,0,10,NA
"RAMP_C_000113519",10,0,0,0,10,NA
"RAMP_C_000113524",10,0,0,0,10,NA
"RAMP_C_000113538",13,0,0,0,10,NA
"RAMP_C_000113543",10,0,0,0,10,NA
"RAMP_C_000113555",10,0,0,0,10,NA
"RAMP_C_000113565",19,0,0,0,10,NA
"RAMP_C_000113570",19,0,0,0,10,NA
"RAMP_C_000113573",10,0,0,0,10,NA
"RAMP_C_000113576",10,0,0,0,10,NA
"RAMP_C_000113597",10,0,0,0,10,NA
"RAMP_C_000113613",10,0,0,0,10,NA
"RAMP_C_000113627",10,0,0,0,10,NA
"RAMP_C_000113632",10,0,0,0,10,NA
"RAMP_C_000113633",16,0,0,0,10,NA
"RAMP_C_000113658",13,0,0,0,10,NA
"RAMP_C_000113681",14,0,0,0,10,NA
"RAMP_C_000113691",10,0,0,0,10,NA
"RAMP_C_000113695",10,0,0,0,10,NA
"RAMP_C_000113717",14,0,0,0,10,NA
"RAMP_C_000054041",12,0,2,1,9,"Acidecarbolique"
"RAMP_C_000106298",15,0,3,3,9,"(Des-Gly)-Glutathione"
"RAMP_C_000100396",16,0,6,1,9,"(+/-)5,6-EpETrE"
"RAMP_C_000040511",16,0,5,2,9,"1,4-Butanediamine"
"RAMP_C_000020522",10,0,1,0,9,"Caproaldehyde"
"RAMP_C_000017329",12,0,3,0,9,"(-)-Fucose"
"RAMP_C_000087350",12,0,3,0,9,"Biotinyl-L-lysine"
"RAMP_C_000022690",10,0,1,0,9,"4'-Hydroxyacetanilide"
"RAMP_C_000067027",16,0,3,0,9,"MoCo"
"RAMP_C_000025318",11,0,2,0,9,"Anacobin"
"RAMP_C_000111617",10,0,1,0,9,"Protein"
"RAMP_C_000041669",11,0,2,0,9,"(4-aminobutyl)-Guanidine"
"RAMP_C_000072186",14,0,4,1,9,"Capryloyl-CoA"
"RAMP_C_000012486",10,0,1,0,9,"(5S,12R)-5,12,20-Trihydroxy-(6Z,8E,10E,14Z)-eicosatetraenoate"
"RAMP_C_000105496",17,0,7,1,9,"2-Formylpropionicacidethylester"
"RAMP_C_000055834",13,0,2,2,9,"1-Methylglycocyamidine"
"RAMP_C_000061454",13,0,3,1,9,"(all-E)-1,1'-(3,7,12,16-Tetramethyl-1,3,5,7,9,11,13,15,17-octadecanonaene-1,18-diyl)bis"
"RAMP_C_000065038",20,0,8,3,9,"1-Hydroxy-1,2,3-propanetricarboxylate"
"RAMP_C_000034005",15,0,4,2,9,"5,6-Dihydro-2,4(1H,3H)-pyrimidinedione"
"RAMP_C_000067876",14,0,3,2,9,"1,3,4,5-Tetrakis(dihydrogenphosphate)myo-Inositol"
"RAMP_C_000061274",16,0,6,1,9,"(+/-)8,9-EpETrE"
"RAMP_C_000015617",14,0,5,0,9,"(5Z,8Z,14Z)-11,12-Epoxyeicosa-5,8,14-trienoate"
"RAMP_C_000106340",19,0,8,2,9,"2-Butenoyl-CoA"
"RAMP_C_000100183",11,0,1,1,9,"13,14-Dihydro-all-trans-retinol"
"RAMP_C_000088025",14,0,4,1,9,"(+/-)14,15-EpETrE"
"RAMP_C_000086428",11,0,1,1,9,"(-)-2-Pyrrolidone-5-carboxylate"
"RAMP_C_000091413",16,0,4,3,9,"b-D-Fructose2,6-bisphosphate"
"RAMP_C_000112740",10,0,0,1,9,NA
"RAMP_C_000112894",10,0,0,1,9,NA
"RAMP_C_000112937",10,0,0,1,9,NA
"RAMP_C_000113114",9,0,0,0,9,NA
"RAMP_C_000113149",9,0,0,0,9,NA
"RAMP_C_000113156",9,0,0,0,9,NA
"RAMP_C_000109037",9,0,0,0,9,NA
"RAMP_C_000113239",9,0,0,0,9,NA
"RAMP_C_000113278",9,0,0,0,9,NA
"RAMP_C_000113287",13,0,0,0,9,NA
"RAMP_C_000113320",14,0,0,0,9,NA
"RAMP_C_000113334",14,0,0,0,9,NA
"RAMP_C_000113353",9,0,0,0,9,NA
"RAMP_C_000113368",9,0,0,0,9,NA
"RAMP_C_000113540",14,0,0,0,9,NA
"RAMP_C_000113552",14,0,0,0,9,NA
"RAMP_C_000068087",9,0,0,0,9,NA
"RAMP_C_000113590",14,0,0,0,9,NA
"RAMP_C_000113604",9,0,0,0,9,NA
"RAMP_C_000029818",9,0,0,0,9,"Chloraquine"
"RAMP_C_000113630",9,0,0,0,9,NA
"RAMP_C_000113635",9,0,0,0,9,NA
"RAMP_C_000004547",9,0,0,0,9,"(3E)-4-(2,6,6-Trimethyl-1-cyclohexen-1-yl)-3-buten-2-one"
"RAMP_C_000083588",9,0,0,0,9,NA
"RAMP_C_000113712",9,0,0,0,9,NA
"RAMP_C_000113719",14,0,0,0,9,NA
"RAMP_C_000052323",12,0,2,2,8,"(3beta)-Lanosta-8,24-dien-3-ol"
"RAMP_C_000082656",9,0,1,0,8,"Lignocerate"
"RAMP_C_000095764",15,0,6,1,8,"D-Fructose1,6-biphosphate"
"RAMP_C_000089441",13,0,4,1,8,"(+)-Pantothenate"
"RAMP_C_000089941",11,0,2,1,8,"(6aS,7aS,8aR,8bR)-2,3,6a,7a,8a,8b-hexahydro-4-methoxy-Cyclopent[c]oxireno[4',5']furo[3',2':4,5]furo[2,3-h][1]benzopyran-1,10-dione"
"RAMP_C_000052467",14,0,4,2,8,"(E)-S-2-octenoate"
"RAMP_C_000056788",10,0,2,0,8,"6MP"
"RAMP_C_000047481",10,0,2,0,8,"(3beta,5alpha)-4,4-dimethyl-Cholesta-8,14,24-trien-3-ol"
"RAMP_C_000018936",11,0,3,0,8,"1D-Myo-Inositol1,2,3,4,5,6-hexakisphosphate"
"RAMP_C_000035093",9,0,1,0,8,"Arachate"
"RAMP_C_000004744",9,0,1,0,8,"Dimethylmethaneamine"
"RAMP_C_000034794",9,0,1,0,8,"3-Aminopropanal"
"RAMP_C_000045496",11,0,2,1,8,"2-Carboxy-4-hydroxyquinoline"
"RAMP_C_000111888",13,0,2,0,8,"2-Acylglycerol"
"RAMP_C_000014753",11,0,2,1,8,"1,7-Dimethyl-Xanthine"
"RAMP_C_000054164",17,0,6,3,8,"(S)-3-hydroxy-3-methylglutaryl-CoA"
"RAMP_C_000026952",9,0,1,0,8,"9-Hyroxyethoxymethylguanine"
"RAMP_C_000071624",13,0,2,1,8,"1,1-Dimethyl-4-phenylpiperaziniumiodide"
"RAMP_C_000074387",17,0,8,1,8,"Thaiminepyrophosphate"
"RAMP_C_000073951",11,0,2,1,8,"4'-Phosphopantetheine"
"RAMP_C_000036413",18,0,7,3,8,"alpha-D-Ribose5-phosphate"
"RAMP_C_000112473",9,0,1,0,8,"FMLP"
"RAMP_C_000029458",11,0,0,3,8,"5(6)-EpoxyPGE1"
"RAMP_C_000112943",9,0,0,1,8,NA
"RAMP_C_000083870",8,0,0,0,8,"1,2-Dithiolane-3-pentanamide"
"RAMP_C_000103677",8,0,0,0,8,"2-Acetamido-2-deoxy-b-D-glucose"
"RAMP_C_000113176",8,0,0,0,8,NA
"RAMP_C_000113185",8,0,0,0,8,NA
"RAMP_C_000113191",8,0,0,0,8,NA
"RAMP_C_000113284",8,0,0,0,8,NA
"RAMP_C_000030612",8,0,0,0,8,"Glutathionethionitrite"
"RAMP_C_000008975",8,0,0,0,8,"Imiquimodacetate"
"RAMP_C_000042199",8,0,0,0,8,NA
"RAMP_C_000113323",8,0,0,0,8,NA
"RAMP_C_000113331",8,0,0,0,8,NA
"RAMP_C_000113376",8,0,0,0,8,NA
"RAMP_C_000113377",8,0,0,0,8,NA
"RAMP_C_000113398",8,0,0,0,8,NA
"RAMP_C_000109178",8,0,0,0,8,"3-Acetamidopropanal"
"RAMP_C_000113453",10,0,0,0,8,NA
"RAMP_C_000113478",8,0,0,0,8,NA
"RAMP_C_000113500",8,0,0,0,8,NA
"RAMP_C_000113520",8,0,0,0,8,NA
"RAMP_C_000104271",8,0,0,0,8,"1-N-Acetylspermidine"
"RAMP_C_000113567",12,0,0,0,8,NA
"RAMP_C_000113583",8,0,0,0,8,NA
"RAMP_C_000113585",10,0,0,0,8,NA
"RAMP_C_000113595",8,0,0,0,8,NA
"RAMP_C_000009819",8,0,0,0,8,"N(1)-Acetylspermine"
"RAMP_C_000113684",8,0,0,0,8,NA
"RAMP_C_000113694",8,0,0,0,8,NA
"RAMP_C_000034550",13,0,2,1,7,"Tetracosanoyl-CoA"
"RAMP_C_000111101",16,0,8,1,7,"1-Acyl-sn-glycerol3-phosphate"
"RAMP_C_000112226",9,0,2,0,7,"Ethyleneoxide"
"RAMP_C_000004366",9,0,1,1,7,"(6R)-6-(L-erythro-1,2-Dihydroxypropyl)-5,6,7,8-tetrahydro-4a-hydroxypterin"
"RAMP_C_000020757",8,0,1,0,7,"2'-Deoxy-5'-inosinicacid"
"RAMP_C_000049108",8,0,1,0,7,"(S)-2-amino-7,8-dihydro-6-(2-hydroxy-1-oxopropyl)-4(1H)-Pteridinone"
"RAMP_C_000099550",10,0,3,0,7,"L-2-Aminoadipate6-semialdehyde"
"RAMP_C_000050768",23,0,8,2,7,"Butanoyl-CoA"
"RAMP_C_000021590",16,1,4,4,7,"2-Amino-Ethanoldihydrogenphosphate"
"RAMP_C_000005531",10,0,2,1,7,"7-alpha-12-alpha-Dihydroxy-3-oxo-5-beta-cholyl-Coa"
"RAMP_C_000034330",43,25,7,2,7,"2-Ketobutanoate"
"RAMP_C_000057426",11,0,1,0,7,"Methaneselenol"
"RAMP_C_000006186",24,0,4,2,7,"(S)-3-Hydroxyhexanoyl-CoA"
"RAMP_C_000088681",9,0,2,0,7,"4-O-(4-O-Hexopyranosylhexopyranosyl)hexose"
"RAMP_C_000029060",10,0,2,1,7,"(25R)-5-beta-cholestane-3-alpha,7-alpha,12-alpha,26-tetraol"
"RAMP_C_000076525",9,0,2,0,7,"5-Phosphooxy-L-lysine"
"RAMP_C_000028069",9,0,2,0,7,"Octadecanoyl-CoA"
"RAMP_C_000048414",10,0,3,0,7,"1D-Myo-inositol1,3,4,6-tetrakisphosphate"
"RAMP_C_000019153",10,0,2,1,7,"(+)-palmitoylcarnitine"
"RAMP_C_000024102",17,0,8,2,7,"Carbamicacidmonoanhydridewithphosphorate"
"RAMP_C_000011336",12,0,3,2,7,"1-Dehydroascorbate"
"RAMP_C_000015415",9,0,2,0,7,"(9Z,12Z)-Octadecadienoyl-CoA"
"RAMP_C_000111727",15,0,3,0,7,"CDP-diacylglycerol"
"RAMP_C_000078024",282,269,4,2,7,"Decanoylcoenzymeamonohydrate"
"RAMP_C_000111792",8,0,1,0,7,"Porphyrin"
"RAMP_C_000082360",8,0,1,0,7,"6-O-a-D-Glucopyranosyl-D-glucose"
"RAMP_C_000037833",10,0,2,1,7,"L-Xylulose"
"RAMP_C_000004627",13,0,4,2,7,"T2-decenoyl-CoA"
"RAMP_C_000036323",9,0,1,1,7,"Carbonmonoxide"
"RAMP_C_000033837",8,0,1,0,7,"(+/-)-3-Hydroxyoctanoate"
"RAMP_C_000099945",9,0,2,0,7,"(25R)-5beta-cholestane-3alpha,7alpha,26-triol"
"RAMP_C_000112067",15,0,2,1,7,"Cardiolipin"
"RAMP_C_000032536",11,0,3,1,7,"1-(Dihydrogenphosphate)Galactitol"
"RAMP_C_000077892",20,2,3,1,7,"2-[[(2,3-Dihydroxypropoxy)hydroxyphosphinyl]oxy]-N,N,N-trimethyl-Ethanaminiuminnersalt"
"RAMP_C_000095562",11,0,2,2,7,"(all-E)-2,6,10,15,19,23-hexamethyl-2,6,10,14,18,22-Tetracosahexaene"
"RAMP_C_000035751",8,0,1,0,7,"(3alpha-sulfato-5beta-cholan-24-oyl)-2'-aminoethanesulfonate"
"RAMP_C_000112497",8,0,1,0,7,"Orthophosphoricmonoester"
"RAMP_C_000076880",13,0,3,3,7,"2'-Deoxy-5'-uridylate"
"RAMP_C_000084598",9,0,2,0,7,"5'-{3-[(3R)-4-{[3-({2-[(3alpha,7alpha-dihydroxy-5beta-cholan-24-oyl)sulfanyl]ethyl}amino)-3-oxopropyl]amino}-3-hydroxy-2,2-dimethyl-4-oxobutyl]dihydrogendiphosphate}3'-phosphoadenosine"
"RAMP_C_000033855",13,0,4,2,7,"1-Hydroxyethane"
"RAMP_C_000003976",9,0,2,0,7,"(2-Mercaptoethyl)amine"
"RAMP_C_000053067",13,0,5,1,7,"1-alpha-D-Glucopyranosyl-4-alpha-D-glucopyranose"
"RAMP_C_000057220",10,0,1,0,7,"Sulfanediide"
"RAMP_C_000111073",8,0,1,0,7,"1-Acyl-sn-glycero-3-phosphoethanolamine"
"RAMP_C_000079562",9,0,2,0,7,"(25R)-3-alpha,7-alpha,12-alpha-trihydroxy-5-beta-cholestan-26-oyl-CoA"
"RAMP_C_000112806",11,0,0,1,7,NA
"RAMP_C_000112820",8,0,0,1,7,NA
"RAMP_C_000112916",11,0,0,1,7,NA
"RAMP_C_000113011",8,0,0,1,7,NA
"RAMP_C_000008530",8,0,0,1,7,"(R)-2-hydroxy-Pentanedioate"
"RAMP_C_000113088",7,0,0,0,7,NA
"RAMP_C_000113097",7,0,0,0,7,NA
"RAMP_C_000113116",7,0,0,0,7,NA
"RAMP_C_000113126",10,0,0,0,7,NA
"RAMP_C_000113134",7,0,0,0,7,NA
"RAMP_C_000001322",7,0,0,0,7,"Arsen"
"RAMP_C_000113177",11,0,0,0,7,NA
"RAMP_C_000113194",7,0,0,0,7,NA
"RAMP_C_000113229",7,0,0,0,7,NA
"RAMP_C_000035181",7,0,0,0,7,"(cis-Delta(5))-Tetradecanoyl-CoA"
"RAMP_C_000113245",7,0,0,0,7,NA
"RAMP_C_000113258",7,0,0,0,7,NA
"RAMP_C_000113293",12,0,0,0,7,NA
"RAMP_C_000113296",7,0,0,0,7,NA
"RAMP_C_000065678",7,0,0,0,7,"3,4-Dihydro-2(1H)-isoquinolinecarboximidamide"
"RAMP_C_000113300",7,0,0,0,7,NA
"RAMP_C_000113307",7,0,0,0,7,NA
"RAMP_C_000113324",7,0,0,0,7,NA
"RAMP_C_000113335",10,0,0,0,7,NA
"RAMP_C_000113355",7,0,0,0,7,NA
"RAMP_C_000113393",7,0,0,0,7,NA
"RAMP_C_000113414",7,0,0,0,7,NA
"RAMP_C_000113440",7,0,0,0,7,NA
"RAMP_C_000113464",7,0,0,0,7,NA
"RAMP_C_000113467",7,0,0,0,7,NA
"RAMP_C_000113481",7,0,0,0,7,NA
"RAMP_C_000113496",7,0,0,0,7,NA
"RAMP_C_000113518",7,0,0,0,7,NA
"RAMP_C_000090925",7,0,0,0,7,"2-Amino-6,9-dihydro-7-methyl-6-oxo-9-beta-D-ribofuranosyl-1H-Purinium"
"RAMP_C_000087998",7,0,0,0,7,NA
"RAMP_C_000045940",7,0,0,0,7,"(24R,25R)-3a,7a,12a,24-Tetrahydroxy-5b-cholestanoyl-CoA"
"RAMP_C_000113575",7,0,0,0,7,NA
"RAMP_C_000113625",10,0,0,0,7,NA
"RAMP_C_000113668",13,0,0,0,7,NA
"RAMP_C_000065666",10,0,0,0,7,"Bromideion"
"RAMP_C_000113674",7,0,0,0,7,NA
"RAMP_C_000113676",7,0,0,0,7,NA
"RAMP_C_000113686",7,0,0,0,7,NA
"RAMP_C_000113688",7,0,0,0,7,NA
"RAMP_C_000113703",7,0,0,0,7,NA
"RAMP_C_000052757",10,0,0,0,7,NA
"RAMP_C_000113726",9,0,0,0,7,NA
"RAMP_C_000108320",13,0,4,3,6,"7,8-Dihydro-L-folicacid"
"RAMP_C_000056206",15,0,7,2,6,"(S)-3-Hydroxybutanoyl-CoA"
"RAMP_C_000070909",10,0,4,0,6,"3-Oxododecanoyl-coenzymeA"
"RAMP_C_000087724",8,0,2,0,6,"(25S)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oyl-CoA"
"RAMP_C_000002266",11,0,4,1,6,"3-Oxomyristoyl-CoA"
"RAMP_C_000034930",9,0,2,1,6,"5b-Cholestane-7a,12a-diol-3-one"
"RAMP_C_000105014",12,0,4,2,6,"(S)-3-Hydroxyoctanoyl-CoA"
"RAMP_C_000001539",12,0,4,2,6,"(2E)-Dodec-2-enoyl-CoA"
"RAMP_C_000078247",8,0,2,0,6,"(24E)-3-alpha,7-alpha,12-alpha-trihydroxy-5-beta-cholest-24-enoyl-CoA"
"RAMP_C_000071890",36,23,2,2,6,"(-)-7-dehydrocholesterol"
"RAMP_C_000016076",9,0,3,0,6,"(3,4,5-trihydroxy-6-methyl-tetrahydropyran-2-yl)oxyphosphonate"
"RAMP_C_000023666",8,0,2,0,6,"3a,7a-Dihydroxy-5b-24-oxocholestanoyl-CoA"
"RAMP_C_000045481",13,0,1,0,6,"11-cis-Retinylpalmitate"
"RAMP_C_000058190",9,0,1,1,6,"2-Methyl-3-oxopropanoate"
"RAMP_C_000074952",8,0,2,0,6,"3alpha,7alpha-dihydroxy-5beta-cholestan-27-al"
"RAMP_C_000105977",12,0,4,2,6,"3-KetohexanoylCoA."
"RAMP_C_000043239",8,0,2,0,6,"4-Hydroxyphenylacetylglutamine"
"RAMP_C_000111916",7,0,1,0,6,"(-)-Camphor"
"RAMP_C_000008993",9,0,3,0,6,"GDP-4-Dehydro-6-deoxy-D-mannose"
"RAMP_C_000105635",8,0,2,0,6,"(25R)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oyl-CoA"
"RAMP_C_000111597",8,0,2,0,6,"Long-chainacyl-CoA"
"RAMP_C_000023961",9,0,2,1,6,"Glcnac6P"
"RAMP_C_000097181",8,0,1,1,6,"(benzoylamino)-Acetate"
