"metabolites","totpathways","hmdb","kegg","wiki","reac","Synonym"
"RAMP_C_000008143",25,13,4,1,7,"(E)-S-2-decenoate"
"RAMP_C_000009892",23,13,4,0,6,"(2E)-Hexadecenoyl-CoA"
"RAMP_C_000013910",24,13,4,1,6,"3-Oxododecanoyl-coenzymeA"
"RAMP_C_000020291",20,13,4,0,3,"5-Amino-4-oxo-Pentanoate"
"RAMP_C_000021902",24,13,4,1,6,"3-Ketopalmitoleoyl-CoA"
"RAMP_C_000022213",14,13,1,0,0,"(6R)-6-(L-erythro-1,2-Dihydroxypropyl)-5,6,7,8-tetrahydro-4a-hydroxypterin"
"RAMP_C_000032842",24,13,4,1,6,"(S)-3-Hydroxydecanoyl-CoA"
"RAMP_C_000033922",26,13,3,0,10,"(+)-Galactose"
"RAMP_C_000047146",23,13,4,0,6,"(2E)-Tetradecenoyl-CoA"
"RAMP_C_000050264",25,13,4,1,7,"Decanoylcoenzymeamonohydrate"
"RAMP_C_000055468",14,13,1,0,0,"3'-Adenosinemonophosphate"
"RAMP_C_000055779",23,13,4,0,6,"3-Oxomyristoyl-CoA"
"RAMP_C_000056265",24,13,4,1,6,"(S)-3-hydroxyhexadecanoyl-coenzymeA"
"RAMP_C_000062445",24,13,4,1,6,"(S)-3-Hydroxytetradecanoyl-CoA."
"RAMP_C_000064678",15,13,2,0,0,"1-Pyrroline-2-carboxylate"
"RAMP_C_000067552",23,13,4,0,6,"3-Ketodecanoyl-CoA"
"RAMP_C_000002375",13,12,1,0,0,"N-(G)-Hydroxyarginine"
"RAMP_C_000003001",16,12,1,0,3,"(+/-)-2-hydroxy-4-oxopentanedioate"
"RAMP_C_000004497",74,12,34,3,22,"Mononitrogenmonoxide"
"RAMP_C_000012549",20,12,2,0,6,"N-Acetyl-D-Glucosamine6-Phosphate"
"RAMP_C_000013610",13,12,1,0,0,"4-Hydroxy-1-pyrroline-2-carboxylate"
"RAMP_C_000015052",17,12,2,0,3,"3-Hydroxy-L-1-pyrroline-5-carboxylate"
"RAMP_C_000017025",22,12,6,0,4,"(R)-glycerate"
"RAMP_C_000017400",17,12,2,0,3,"beta-1,4-Poly-N-acetyl-D-glucosamine"
"RAMP_C_000019723",22,12,7,0,3,"a-Ketoacetate"
"RAMP_C_000022525",18,12,2,0,4,"(E)-4,6-dioxo-2-Octenedioate"
"RAMP_C_000025095",16,12,4,0,0,"b-D-Glucopyranose"
"RAMP_C_000026858",22,12,6,0,4,"(p-hydroxyphenyl)-Pyruvate"
"RAMP_C_000028806",12,12,0,0,0,"(2S)-2-amino-4-hydroxypentanedioate"
"RAMP_C_000029555",21,12,3,1,5,"Glutamate-semialdehyde"
"RAMP_C_000042991",14,12,2,0,0,"(2R)-pyrrolidine-2-carboxylate"
"RAMP_C_000043496",13,12,1,0,0,"L-4-Hydroxyglutamatesemialdehyde"
"RAMP_C_000053300",18,12,2,0,4,"4-Maleylacetoacetate"
"RAMP_C_000056538",20,12,3,1,4,"(2,5-dihydroxyphenyl)-Acetate"
"RAMP_C_000060436",57,12,7,0,38,"(-)-(R)-Epinephrine"
"RAMP_C_000061531",23,12,0,0,11,"(2S)-4-hydroxypyrrolidine-2-carboxylicacid"
"RAMP_C_000066918",20,12,8,0,0,"(+)-S-Lysine"
"RAMP_C_000069227",18,12,2,0,4,"Creatinephosphate"
"RAMP_C_000070229",26,12,4,0,10,"2-Amino-2-deoxy-D-glucose6-phosphate"
"RAMP_C_000070311",40,12,7,0,21,"Acetaldehyde"
"RAMP_C_000010540",26,11,2,0,13,"20alpha,22beta-Dihydroxycholesterol"
"RAMP_C_000010768",22,11,6,1,4,"3-Oxopropanoate"
"RAMP_C_000013196",11,11,0,0,0,"(3a,5b)-3,17,21-trihydroxy-pregnane-11,20-dione"
"RAMP_C_000013323",12,11,1,0,0,"11b,17-Dihydroxy-Pregn-4-ene-3,20-dione"
"RAMP_C_000015128",12,11,1,0,0,"3alpha,21-Dihydroxy-5beta-pregnane-11,20-dione"
"RAMP_C_000015227",19,11,0,1,7,"1-Dehydroascorbate"
"RAMP_C_000015442",26,11,0,0,11,"ubiquinol"
"RAMP_C_000019373",22,11,5,1,5,"Andreson"
"RAMP_C_000019897",12,11,1,0,0,"(3a,5b,11b)-3,11,21-trihydroxy-Pregnan-20-one"
"RAMP_C_000020543",12,11,1,0,0,"5-beta-Dihydrocortisol"
"RAMP_C_000026851",13,11,2,0,0,"3alpha-Hydroxy-5beta-pregnane-20-one"
"RAMP_C_000028535",11,11,0,0,0,"11beta,21-Dihydroxy-5beta-pregnane-3,20-dione"
"RAMP_C_000029907",55,11,7,1,32,"(2-Hydroxyethyl)trimethylammonium"
"RAMP_C_000032005",12,11,0,1,0,"1,4-Benzoquine"
"RAMP_C_000033555",12,11,1,0,0,"(3b)-3,21-dihydroxy-Pregn-5-en-20-one"
"RAMP_C_000037917",13,11,2,0,0,"(2R)-2,3-bis(phosphonooxy)-Propanoate"
"RAMP_C_000040449",17,11,1,0,5,"3,20-Allopregnanedione"
"RAMP_C_000044379",13,11,2,0,0,"(3beta,22R)-Cholest-5-ene-3,22-diol"
"RAMP_C_000044784",12,11,1,0,0,"11beta,17alpha,21-Trihydroxypreg-nenolone"
"RAMP_C_000046065",12,11,1,0,0,"11-Dehydro-Corticosterone"
"RAMP_C_000047454",12,11,1,0,0,"21-Hydroxy-5beta-pregnane-3,11,20-trione"
"RAMP_C_000048935",12,11,1,0,0,"3alpha,11beta,21-Trihydroxy-20-oxo-5beta-pregnan-18-al"
"RAMP_C_000049531",12,11,1,0,0,"17alpha,21-Dihydroxypreg-nenolone"
"RAMP_C_000049559",15,11,0,0,4,"Methoxatin"
"RAMP_C_000051069",30,11,5,1,13,"11,21-Dihydroxypregn-4-ene-3,20-dione"
"RAMP_C_000054971",12,11,1,0,0,"2-Hydroxy-1-(3,11,17-trihydroxy-10,13-dimethyl-hexadecahydro-cyclopenta[a]phenanthren-17-yl)-ethanone"
"RAMP_C_000058621",11,11,0,0,0,"(-)-3-(3,4-dihydroxyphenyl)-L-alanine"
"RAMP_C_000059947",33,11,4,0,18,"(3b)-3-hydroxy-Pregn-5-en-20-one"
"RAMP_C_000065920",27,11,3,0,13,"11b,18,21-Trihydroxy-pregn-4-ene-3,20-dione"
"RAMP_C_000066191",12,11,1,0,0,"17,21-Dihydroxy-5-beta-pregnane-3,11,20-trione"
"RAMP_C_000066197",50,11,5,0,34,"Sulfate(ion2-)"
"RAMP_C_000067563",13,11,2,0,0,"(3beta,20R)-cholest-5-ene-3,20-diol"
"RAMP_C_000068476",12,11,1,0,0,"11beta,21-Dihydroxy-3,20-oxo-5beta-pregnan-18-al"
"RAMP_C_000068538",28,11,3,1,13,"11-Dehydroxycorticosterone"
"RAMP_C_000071140",44,11,13,1,14,"MalonylCoA"
"RAMP_C_000074032",12,11,1,0,0,"(11beta)-11-hydroxypregn-4-ene-3,20-dione"
"RAMP_C_000074204",43,11,10,1,21,"17a-Progesterone"
"RAMP_C_000015773",10,10,0,0,0,"2-Hydroxybutanedioate"
"RAMP_C_000019809",11,10,1,0,0,"(6R)-6-(L-erythro-1,2-Dihydroxypropyl)-7,8-dihydro-6H-pterin"
"RAMP_C_000026450",21,10,4,1,6,"7,8-Dihydro-L-folicacid"
"RAMP_C_000040239",18,10,2,0,6,"(+)-palmitoylcarnitine"
"RAMP_C_000000613",15,9,3,0,3,"(5-deoxy-5-adenosyl)(3-aminopropyl)methylsulfoniumsalt"
"RAMP_C_000008459",28,9,4,0,15,"2,4-Dihydroxypyrimidine"
"RAMP_C_000035253",28,9,2,0,16,"1-(6-Amino-9H-purin-9-yl)-1-deoxy-5-S-methyl-5-thio-beta-D-Ribofuranose"
"RAMP_C_000044262",9,9,0,0,0,"6,8-Bis-sulfanyloctanoate"
"RAMP_C_000046035",26,9,6,0,11,"(+)-Sucrose"
"RAMP_C_000052258",23,9,5,0,9,"1,4-Butanediamine"
"RAMP_C_000056014",32,9,6,0,17,"1,5,10-Triazadecane"
"RAMP_C_000056376",17,9,4,0,4,"3-(Carbamoylamino)propanoate"
"RAMP_C_000071965",22,9,4,0,9,"5,6-Dihydro-2,4(1H,3H)-pyrimidinedione"
"RAMP_C_000003742",10,8,2,0,0,"1H-Indole-5,6-dione"
"RAMP_C_000005373",9,8,1,0,0,"Melanin"
"RAMP_C_000010228",12,8,4,0,0,"3-Hydroxy-2-oxopropanoate"
"RAMP_C_000014211",12,8,1,0,3,"(2S)-2-amino-3-oxobutanoate"
"RAMP_C_000015622",13,8,2,0,3,"Aminochrome"
"RAMP_C_000017929",9,8,1,0,0,"1-Amino-(8CI,9CI)-2-propanone"
"RAMP_C_000018156",10,8,1,1,0,"1,2-Dihydroxybenzene"
"RAMP_C_000020484",8,8,0,0,0,"1-Hydroxy-2-methoxybenzene"
"RAMP_C_000025172",14,8,2,0,4,"3,4-Dihydroxyphenylglycolaldehyde"
"RAMP_C_000026011",8,8,0,0,0,"2-Amino-4-(methylsulfinyl)-Butanoate"
"RAMP_C_000026101",9,8,1,0,0,"2-Hydroxy-3-(4-hydroxyphenyl)propenoate"
"RAMP_C_000026422",14,8,6,0,0,"(3,4-dihydroxyphenyl)-Aceticacid"
"RAMP_C_000026800",10,8,2,0,0,"2-L-Carboxy-2,3-dihydroindole-5,6-quinone"
"RAMP_C_000027521",18,8,3,0,7,"1-(Dihydrogenphosphate)Galactitol"
"RAMP_C_000028495",10,8,2,0,0,"(4-Hydroxy-3-methoxyphenyl)acetaldehyde"
"RAMP_C_000029327",13,8,2,0,3,"2,3-Dihydro-5,6-dihydroxyindole-2-carboxylate"
"RAMP_C_000030437",10,8,2,0,0,"(+/-)-alpha-(aminomethyl)-4-hydroxy-3-methoxy-Benzenemethanol"
"RAMP_C_000031682",19,8,6,1,4,"3-O-Phosphoserine"
"RAMP_C_000035283",13,8,1,0,4,"Aminomethane"
"RAMP_C_000035580",10,8,2,0,0,"3,4-Dihydroxy-Benzeneacetaldehyde"
"RAMP_C_000037562",10,8,2,0,0,"4-Hydroxy-3-methoxyMandelaldehyde"
"RAMP_C_000037651",13,8,2,0,3,"5,6-Dhica"
"RAMP_C_000038410",10,8,2,0,0,"1-Phospho-5-S-methylthioribose"
"RAMP_C_000038913",16,8,3,0,5,"2-(4'-Hydroxyphenyl)ethylamine"
"RAMP_C_000040621",13,8,5,0,0,"(S)-2-amino-4-hydroxy-Butanoate"
"RAMP_C_000042467",10,8,2,0,0,"(+/-)-Metanephrine"
"RAMP_C_000044785",14,8,2,1,3,"O-Dopaquinone"
"RAMP_C_000046709",32,8,6,1,17,"1-Aminoethane-2-sulfonate"
"RAMP_C_000047188",11,8,3,0,0,"(4-Hydroxy-3-methoxyphenyl)acetate"
"RAMP_C_000048802",58,8,3,0,47,"GDU"
"RAMP_C_000053376",10,8,2,0,0,"3,4Dihydroxymandelate"
"RAMP_C_000055547",17,8,4,1,4,"2-Oxo-3-(phosphonooxy)-Propanoate"
"RAMP_C_000056171",10,8,2,0,0,"1-(4-Hydroxy-3-methoxyphenyl)-1,2-ethanediol"
"RAMP_C_000056455",16,8,3,1,4,"2-Ureidobutanedioate"
"RAMP_C_000056992",16,8,3,0,5,"3-Methoxy-4-hydroxyphenylethylamine"
"RAMP_C_000058426",10,8,2,0,0,"(4-Hydroxy-3-methoxyphenyl)glycolate"
"RAMP_C_000058800",10,8,2,0,0,"(4-hydroxy-phenyl)-acetate"
"RAMP_C_000061605",25,8,3,3,11,"Cholinephosphate"
"RAMP_C_000063099",28,8,5,0,15,"alpha-D-Glucopyranuronicacid"
"RAMP_C_000064709",10,8,2,0,0,"(3,4-Dihydroxyphenyl)ethyleneglycol"
"RAMP_C_000073454",10,8,2,0,0,"(2R,3R,4S,5R,6R)-2-[(2R)-2,3-dihydroxypropoxy]-6-(hydroxymethyl)oxane-3,4,5-triol"
"RAMP_C_000000293",13,7,0,0,6,"3-alpha,7-alpha-Dihydroxy-5-beta-cholestanoyl-CoA"
"RAMP_C_000000985",36,7,3,0,26,"17b-[1-Methyl-3-carboxypropyl]etiocholane-3a,7a,12a-triol"
"RAMP_C_000001879",16,7,2,0,7,"(25R)-5-beta-cholestane-3-alpha,7-alpha,12-alpha,26-tetraol"
"RAMP_C_000002732",11,7,4,0,0,"(+/-)-2-Aminoadipate"
"RAMP_C_000003471",9,7,2,0,0,"6-Lactoyltetrahydropterin"
"RAMP_C_000003520",15,7,2,0,6,"(24R,25R)-3-alpha,7-alpha,12-alpha,24-tetrahydroxy-5-beta-cholestan-26-oyl-CoA"
"RAMP_C_000003883",8,7,1,0,0,"(3beta)-3-hydroxy-Cholest-5-en-26-oate"
"RAMP_C_000004485",31,7,3,0,21,"3a,7a,12a-Trihydroxy-5b-cholan-24-oylglycine"
"RAMP_C_000004756",8,7,1,0,0,"(-)-Lactate"
"RAMP_C_000006797",13,7,2,0,4,"Deamido-NAD+"
"RAMP_C_000007814",19,7,2,0,10,"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane"
"RAMP_C_000008022",8,7,1,0,0,"5b-Cyprinosulfate"
"RAMP_C_000009654",21,7,1,0,13,"7-a,25-Dihydroxycholesterol"
"RAMP_C_000011172",7,7,0,0,0,"Isovaleryl-beta-D-glucuronide"
"RAMP_C_000011456",9,7,2,0,0,"(25R)-3-alpha,7-alpha,12-alpha-trihydroxy-5-beta-cholestan-26-oate"
"RAMP_C_000011905",12,7,1,0,4,"(R)-S-lactoylglutathione"
"RAMP_C_000012130",19,7,1,0,11,"(7alpha)-7,26-dihydroxy-Cholest-4-en-3-one"
"RAMP_C_000014872",9,7,2,0,0,"2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)-amino-4-oxopyrimidine"
"RAMP_C_000017715",28,7,1,0,20,"5b-Cholanicacid-3a,12a-diol"
"RAMP_C_000018257",15,7,2,0,6,"(6R)-2-methyl-6-[(3R,5S,7R,8R,9S,10S,12S,13R,14S,17R)-3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]heptanal"
"RAMP_C_000019139",39,7,2,1,18,"12-Deoxycholyltaurine"
"RAMP_C_000019996",37,7,3,0,27,"(+)-chenodeoxycholate"
"RAMP_C_000020952",7,7,0,0,0,"(phosphate)N"
"RAMP_C_000021143",15,7,2,0,6,"5b-Cholestan-7a-ol-3-one"
"RAMP_C_000022323",19,7,2,0,10,"7alpha-Hydroxycholesterol"
"RAMP_C_000027503",9,7,2,0,0,"2-Amino-4-hydroxy-6-(D-erythro-1',2',3'-trihydroxypropyl)-7,8-dihydropteridine"
"RAMP_C_000027707",14,7,3,0,4,"(S)-N-(5-amino-5-carboxypentyl)-L-Glutamicacid"
"RAMP_C_000028110",8,7,1,0,0,"(3beta,7alpha)-3,7-dihydroxy-Cholest-5-en-26-oate"
"RAMP_C_000028204",7,7,0,0,0,"(25R)-26-Hydroxycholesterol"
"RAMP_C_000030124",16,7,2,0,7,"7-alpha-12-alpha-Dihydroxy-3-oxo-5-beta-cholyl-Coa"
"RAMP_C_000030175",9,7,2,0,0,"2,5-Diaminopyrimidinenucleosidetriphosphate"
"RAMP_C_000031344",14,7,1,0,6,"5-Cholestene-3beta,7alpha,26-triol"
"RAMP_C_000032120",13,7,2,0,4,"6-(1,2-Dioxopropyl)-5,6,7,8-tetrahydropterin"
"RAMP_C_000032611",9,7,2,0,0,"Formamidopyrimidinenucleosidetriphosphate"
"RAMP_C_000033137",12,7,1,0,4,"a-D-Glucose1,6-bis(dihydrogenphosphate)"
"RAMP_C_000034123",21,7,1,0,13,"(beta)-cholest-5-ene-3-25-diol"
"RAMP_C_000035062",7,7,0,0,0,"(24R)-cholest-5-ene3-b,7-a,24-triol"
"RAMP_C_000035692",7,7,0,0,0,"(2S)-2-amino-6-oxohexanoate"
"RAMP_C_000035700",11,7,4,0,0,"(+)-lactose"
"RAMP_C_000037240",7,7,0,0,0,"Deoxycholicacidglycineconjugate"
"RAMP_C_000037251",9,7,2,0,0,"Britishgum"
"RAMP_C_000038839",8,7,1,0,0,"(7alpha)7-hydroxy-3-oxo--Cholest-4-en-26-oate"
"RAMP_C_000039106",7,7,0,0,0,"2-[(3alpha-hydroxy-24-oxo-5beta-cholan-24-yl)amino]ethanesulfonicacid"
"RAMP_C_000039112",15,7,2,0,6,"(24R,25R)-3-alpha,7-alpha,12-alpha,24-tetrahydroxy-5-beta-cholestanoyl-CoA"
"RAMP_C_000041259",18,7,0,0,11,"7-a,12-a-Dihydroxy-4-cholesten-3-one"
"RAMP_C_000043014",15,7,2,0,6,"(24E)-3-alpha,7-alpha,12-alpha-trihydroxy-5-beta-cholest-24-enoyl-CoA"
"RAMP_C_000048884",13,7,2,0,4,"2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridinetriphosphate"
"RAMP_C_000048918",33,7,5,2,13,"1-(Dihydrogenphosphate)Glycerol"
"RAMP_C_000050511",23,7,2,0,14,"(23R)-Hydroxychenodeoxycholylglycine"
"RAMP_C_000052004",16,7,5,0,4,"2-Keto-adipate"
"RAMP_C_000054251",9,7,1,1,0,"Animalstarch"
"RAMP_C_000056888",33,7,4,1,21,"3a,7a,12a-Trihydroxy-5b-cholanicacid-24-taurine"
"RAMP_C_000057526",12,7,1,0,4,"(S)-2-amino-7,8-dihydro-6-(2-hydroxy-1-oxopropyl)-4(1H)-Pteridinone"
"RAMP_C_000058292",19,7,5,0,7,"1-alpha-D-Glucopyranosyl-4-alpha-D-glucopyranose"
"RAMP_C_000058342",18,7,1,0,10,"(24S)-24-Hydroxycholesterol"
"RAMP_C_000059071",7,7,0,0,0,"3a,7a-Dihydroxy-5b-cholestan-26-oate"
"RAMP_C_000059699",7,7,0,0,0,"Deoxycholyltaurine"
"RAMP_C_000061378",7,7,0,0,0,"3a-Hydroxy-5b-cholanicacidglycineester"
"RAMP_C_000062370",30,7,1,0,22,"(3a,5b)-3-hydroxy-cholan-24-oate"
"RAMP_C_000063876",7,7,0,0,0,"1,6-Didehydropiperidine-2-carboxylate"
"RAMP_C_000064165",14,7,7,0,0,"beta-D-Fructose6-phosphate"
"RAMP_C_000066008",20,7,2,0,11,"7alpha-3ox-C"
"RAMP_C_000067741",7,7,0,0,0,"(+/-)-2,3-dihydroxy-Propanal"
"RAMP_C_000068654",7,7,0,0,0,"22:2Cholesterolester"
"RAMP_C_000070561",20,7,4,2,7,"2-Amino-Ethanoldihydrogenphosphate"
"RAMP_C_000071011",15,7,2,0,6,"3a,7a-Dihydroxy-5b-cholestane"
"RAMP_C_000071652",16,7,2,0,7,"5'-{3-[(3R)-4-{[3-({2-[(3alpha,7alpha-dihydroxy-5beta-cholan-24-oyl)sulfanyl]ethyl}amino)-3-oxopropyl]amino}-3-hydroxy-2,2-dimethyl-4-oxobutyl]dihydrogendiphosphate}3'-phosphoadenosine"
"RAMP_C_000072774",16,7,2,0,7,"(25R)-5beta-cholestane-3alpha,7alpha,26-triol"
"RAMP_C_000073476",8,7,1,0,0,"6-(D-Erythro-1,2,3-Trihydroxypropyl)pterin"
"RAMP_C_000073803",15,7,2,0,6,"3alpha,7alpha-dihydroxy-5beta-cholestan-27-al"
"RAMP_C_000001465",13,6,3,0,4,"b-Alanyl-L-histidine"
"RAMP_C_000001833",29,6,9,0,14,"(2S,3R,4E)-1-(dihydrogenphosphate)2-amino-4-Octadecene-1,3-diol"
"RAMP_C_000001912",9,6,3,0,0,"(-)-Morphine"
"RAMP_C_000007557",11,6,2,0,3,"(+)-2-amino-2-deoxy-D-glucopyranose"
"RAMP_C_000011500",13,6,3,0,4,"2-Amino-D-erythro-1,3-Octadecanediol"
"RAMP_C_000012703",12,6,2,0,4,"a-GalCer"
"RAMP_C_000013286",11,6,1,0,4,"Palmitaldehyde"
"RAMP_C_000014184",6,6,0,0,0,"N-(Dodecanoyl)-sphing-4-enine-1-phosphate"
"RAMP_C_000016720",6,6,0,0,0,"(2S,3R,4E)-2-acylamino-1,3-octadec-4-enediol"
"RAMP_C_000017301",10,6,3,1,0,"Dihydrolipoyllysine-residueacetyltransferase]S-acetyldihydrolipoyllysine"
"RAMP_C_000017417",13,6,3,0,4,"N-Acylsphinganine"
"RAMP_C_000018023",20,6,5,0,9,"(-)-D-erythro-Sphingosine"
"RAMP_C_000019223",10,6,4,0,0,"Acetylphosphate"
"RAMP_C_000022531",14,6,2,0,6,"ManNAc-6-P"
"RAMP_C_000024721",9,6,3,0,0,"CBS"
"RAMP_C_000029216",25,6,6,0,13,"cis-1,2,3,5-trans-4,6-Cyclohexanehexol"
"RAMP_C_000030591",17,6,1,1,9,"(-)-2-Pyrrolidone-5-carboxylate"
"RAMP_C_000033693",6,6,0,0,0,"N-(Octadecanoyl)-sphing-4-enine-1-phosphocholine"
"RAMP_C_000038314",14,6,2,1,5,"Cys-Gly"
"RAMP_C_000038568",11,6,2,0,3,"1,4-Benzenediol"
"RAMP_C_000040307",12,6,2,0,4,"2-Amino-3-hydroxyoctadecyldihydrogenphosphate"
"RAMP_C_000040586",19,6,2,0,11,"2-Acetamido-2-deoxy-D-mannopyranose"
"RAMP_C_000045169",6,6,0,0,0,"1-O-b-D-Glucopyranosyl-Ceramide"
"RAMP_C_000048825",12,6,6,0,0,"Acidofair"
"RAMP_C_000049515",66,6,4,0,56,"N-[2-[[[5-[(2,4-Dioxo-1H-pyrimidin-1-yl)]-3,4-dihydroxy-tetrahydrofuran-2-yl]methoxy-hydroxy-phosphinoyl]oxy-hydroxy-phosphinoyl]oxy-4,5-dihydroxy-6-(hydroxymethyl)tetrahydropyran-3-yl]acetamide"
"RAMP_C_000050429",9,6,3,0,0,"2-(Acetylamino)-2-deoxyhexose"
"RAMP_C_000050620",6,6,0,0,0,"1-O-(4-O-alpha-D-Galactopyranosyl-beta-D-galactopyranosyl)-Ceramide"
"RAMP_C_000050665",7,6,1,0,0,"(RS)-1,2-Propanediol"
"RAMP_C_000053461",38,6,2,0,30,"CMP-N-Acetylneuraminate"
"RAMP_C_000055650",6,6,0,0,0,"3'-O-Sulphogalactosylceramide"
"RAMP_C_000057107",22,6,7,0,9,"2-Formylpropionicacidethylester"
"RAMP_C_000057907",46,6,7,0,28,"1,2,3-Trihydroxypropane"
"RAMP_C_000059845",6,6,0,0,0,"Bercema"
"RAMP_C_000062524",7,6,1,0,0,"(2R)-2-hydroxypropanal"
"RAMP_C_000062894",6,6,0,0,0,"1-Pentadecanoyl-2-linoleoyl-sn-glycero-3-phosphocholine"
"RAMP_C_000065923",8,6,2,0,0,"5'-O-[Acetoxy(hydroxy)phosphoryl]adenosine"
"RAMP_C_000066643",12,6,2,0,4,"5-Formimidoyltetrahydrofolate"
"RAMP_C_000066766",23,6,15,2,0,"3-Carboxypropylamine"
"RAMP_C_000067278",12,6,0,0,6,"D-Glucosamine1-phosphate"
"RAMP_C_000070390",6,6,0,0,0,"5-(Acetylamino)-3,5-dideoxy-D-glycero-b-D-galacto-2-Nonulopyranosonate"
"RAMP_C_000073115",12,6,2,0,4,"(2S)-2-amino-1-hydroxyoctadecan-3-one"
"RAMP_C_000000022",9,5,0,0,4,"3-Carbamoylamino-2-methylpropanoate"
"RAMP_C_000000970",10,5,2,0,3,"3,8,13,18-Tetrakis(carboxymethyl)-5,10,15,20,22,24-hexahydro-(8CI)-2,7,12,17-Porphinetetrapropionate"
"RAMP_C_000002510",15,5,10,0,0,"(-)-beta-Phenylalanine"
"RAMP_C_000002787",6,5,1,0,0,"3,8,13,17-Tetrakis(carboxymethyl)porphyrin-2,7,12,18-tetrapropanoate"
"RAMP_C_000005546",17,5,3,2,7,"2'-Deoxy-5'-uridylate"
"RAMP_C_000007709",15,5,0,0,10,"7-(Dihydrogenphosphate)sedoheptulose"
"RAMP_C_000008044",29,5,2,0,22,"2'-Deoxythymidine5'-triphosphate"
"RAMP_C_000008228",27,5,5,0,17,"Adofeed"
"RAMP_C_000008449",9,5,0,0,4,"5,6-Dihydro-5-methyluracil"
"RAMP_C_000009093",10,5,2,0,3,"3,8,13,17-Tetramethyl-5,10,15,20,22,24-hexahydroporphyrin-2,7,12,18-tetrapropanoate"
"RAMP_C_000010005",6,5,1,0,0,"2,7,12,17-Porphinetetrapropionate"
"RAMP_C_000011026",10,5,1,0,4,"Tetrahydrofolyl-[Glu](N+1)"
"RAMP_C_000011471",21,5,2,0,14,"1-(2-Deoxy-b-D-erythro-pentofuranosyl)-5-methyl-2,4(1H,3H)-pyrimidinedione"
"RAMP_C_000012326",12,5,1,0,6,"1-(2-Deoxy-b-D-ribofuranosyl)cytosine"
"RAMP_C_000013369",13,5,7,1,0,"D-Xylulose5-phosphate"
"RAMP_C_000014325",10,5,2,0,3,"HemeO"
"RAMP_C_000014874",13,5,1,0,7,"Carbonmonoxide"
"RAMP_C_000015236",12,5,2,0,5,"BiliverdinIX"
"RAMP_C_000018926",13,5,0,0,8,"6MP"
"RAMP_C_000021384",22,5,2,0,15,"2,4-Dihydroxy-5-methylpyrimidine"
"RAMP_C_000022026",18,5,2,0,11,"Conestoral"
"RAMP_C_000024932",10,5,1,0,4,"(R)-Pantetheine"
"RAMP_C_000026490",5,5,0,0,0,"1-Hexadecanoyl-phosphatidicacid"
"RAMP_C_000026645",10,5,2,0,3,"3,8,13,18-Tetrakis(carboxymethyl)-19-(hydroxymethyl)bilane-2,7,12,17-tetrapropanoate"
"RAMP_C_000026864",10,5,2,0,3,"2'-Deoxy-Cytidine5'-pyrophosphate"
"RAMP_C_000028088",9,5,4,0,0,"(+)-Pantothenate"
"RAMP_C_000028834",12,5,2,0,5,"Deoxy-TDP"
"RAMP_C_000033272",8,5,3,0,0,"6-O-Phosphono-D-gluconicacid"
"RAMP_C_000034039",19,5,2,0,12,"(2S,3S,4S,5R,6S)-6-[3-[2-[[3-[2-[(2S,3R,4S,5S,6S)-6-carboxy-3,4,5-trihydroxy-oxan-2-yl]oxycarbonylethyl]-5-[(E)-(3-ethenyl-4-methyl-5-oxo-pyrrol-2-ylidene)methyl]-4-methyl-1H-pyrrol-2-yl]methyl]-5-[(E)-(4-ethenyl-3-methyl-5-oxo-pyrrol-2-ylidene)methyl]-4-methyl-1H-pyrrol-3-yl]propanoyloxy]-3,4,5-trihydroxy-oxane-2-carboxylate"
"RAMP_C_000037181",9,5,4,0,0,"Bisulfite"
"RAMP_C_000037503",10,5,2,0,3,"2'-Deoxyuridine-5'-diphosphate"
"RAMP_C_000038086",5,5,0,0,0,"(+/-)-3-Amino-2-methylpropanoate"
"RAMP_C_000038859",30,5,2,0,23,"2'-Deoxycytidine-5'-triphosphate"
"RAMP_C_000040678",16,5,6,1,4,"Acifolic"
"RAMP_C_000041275",31,5,6,0,20,"(+)-mannose"
"RAMP_C_000042005",10,5,2,0,3,"5-(Aminomethyl)-4-(carboxymethyl)-Pyrrole-3-propionate"
"RAMP_C_000042177",5,5,0,0,0,"1,2-Di-O-palmitoyl-3-sn-glyceryl-O-phosphorate"
"RAMP_C_000043702",20,5,4,0,11,"(+)-Estrone"
"RAMP_C_000046240",41,5,2,1,33,"1-Undecanecarboxylate"
"RAMP_C_000046616",11,5,2,0,4,"1,2,3,6-Tetrahydro-2,6-dioxo-4-pyrimidecarboxylicacid"
"RAMP_C_000046860",13,5,4,0,4,"(-)-Sorbitol"
"RAMP_C_000047534",10,5,2,0,3,"3,8,13,17-Tetrakis(carboxymethyl)-5,10,15,20,22,24-hexahydro-2,7,12,18-Porphinetetrapropionate"
"RAMP_C_000047589",11,5,2,1,3,"2'-Deoxyuridine5'-triphosphate"
"RAMP_C_000049104",19,5,2,0,12,"2'-Deoxycytidine5'-monophosphate"
