"metabolites","totpathways","hmdb","kegg","wiki","reac","Synonym"
"RAMP_C_000074696",1,0,0,1,0,"glutamylphosphate"
"RAMP_C_000074700",1,0,0,1,0,"S-substituedglutathione"
"RAMP_C_000074704",16,0,0,1,15,"1-octadec-9-enoylglycero-3-phosphate"
"RAMP_C_000074706",1,0,0,1,0,"catecholamine"
"RAMP_C_000074710",1,0,0,1,0,"flufenamicacid"
"RAMP_C_000074715",4,0,0,1,3,"hydroxyl"
"RAMP_C_000074716",18,0,0,1,15,"His-tRNA(His)"
"RAMP_C_000074717",11,0,0,1,10,"fattyacyl-CoA"
"RAMP_C_000074727",19,0,0,1,15,"Glu-tRNA(Glu)"
"RAMP_C_000074728",1,0,0,1,0,"low-densitylipoproteincholesterol"
"RAMP_C_000074738",12,0,11,1,0,"D-Glyceraldehyde3-phosphate"
"RAMP_C_000074742",1,0,0,1,0,"cytochromeb"
"RAMP_C_000074746",11,0,0,1,7,"protein"
"RAMP_C_000074752",1,0,0,1,0,"lysophosphatidicacids"
"RAMP_C_000074753",5,0,4,1,0,"(S)-1-Pyrroline-5-carboxylate"
"RAMP_C_000074755",1,0,0,1,0,"somatostatin"
"RAMP_C_000074759",1,0,0,1,0,"serotoninuptakeinhibitor"
"RAMP_C_000074762",11,0,0,1,10,"2,3,7,8-tetrachlorodibenzodioxine"
"RAMP_C_000074765",1,0,0,1,0,"xylulose"
"RAMP_C_000074766",1,0,0,1,0,"thioester"
"RAMP_C_000074768",2,0,1,1,0,"S-SubstitutedL-cysteine"
"RAMP_C_000074770",1,0,0,1,0,"androstanereceptoragonist"
"RAMP_C_000074775",2,0,1,1,0,"Angiotensin(1-5)"
"RAMP_C_000074783",38,0,0,1,34,"long-chainfattyacid"
"RAMP_C_000074788",1,0,0,1,0,"oxidisedLDL"
"RAMP_C_000074792",1,0,0,1,0,"1-phosphatidyl-1D-myo-inositol4-phosphate(3-)"
"RAMP_C_000074799",1,0,0,1,0,"ribose"
"RAMP_C_000074801",6,0,0,1,5,"12-HETE"
"RAMP_C_000074802",1,0,0,1,0,"lipoprotein"
"RAMP_C_000074803",1,0,0,1,0,"1-alkyl-2-acyl-sn-glycero-3-phosphoethanolamine"
"RAMP_C_000074805",1,0,0,1,0,"mitomycin"
"RAMP_C_000074809",6,0,5,1,0,"Starch"
"RAMP_C_000074811",1,0,0,1,0,"tetrahydrofolate"
"RAMP_C_000074814",1,0,0,1,0,"prostanoid"
"RAMP_C_000074821",1,0,0,1,0,"EnzymeN6-(dihydrolipoyl)lysine"
"RAMP_C_000074824",2,0,1,1,0,"Bis-gamma-glutamylcystine"
"RAMP_C_000074826",6,0,5,1,0,"EnzymeN6-(lipoyl)lysine"
"RAMP_C_000074827",1,0,0,1,0,"alkylatingagent"
"RAMP_C_000074829",16,0,0,1,15,"estrogen"
"RAMP_C_000074830",15,0,0,1,14,"reactiveoxygenspecies"
"RAMP_C_000074835",1,0,0,1,0,"lactate"
"RAMP_C_000074839",1,0,0,1,0,"hydroperoxide"
"RAMP_C_000074841",1,0,0,1,0,"sphingolipid"
"RAMP_C_000074844",1,0,0,1,0,"high-densitylipoprotein"
"RAMP_C_000074845",2,0,1,1,0,"5,6-Epoxytetraene"
"RAMP_C_000074846",1,0,0,1,0,"glutamate(2-)"
"RAMP_C_000074847",1,0,0,1,0,"thyroidhormone"
"RAMP_C_000074851",1,0,0,1,0,"D-glucose"
"RAMP_C_000074855",4,0,3,1,0,"Cytochromec"
"RAMP_C_000074857",1,0,0,1,0,"UTP"
"RAMP_C_000074860",1,0,0,1,0,"radical"
"RAMP_C_000074861",1,0,0,1,0,"(S)-4-amino-5-oxopentanoicacid"
"RAMP_C_000074864",1,0,0,1,0,"dorsomorphin"
"RAMP_C_000074867",14,0,13,1,0,"Fattyacid"
"RAMP_C_000074872",1,0,0,1,0,"high-densitylipoproteincholesterol"
"RAMP_C_000074878",36,0,0,1,35,"fattyacid"
"RAMP_C_000074879",1,0,0,1,0,"insulin(human)"
"RAMP_C_000074897",18,0,0,1,15,"Ile-tRNA(Ile)"
"RAMP_C_000074904",1,0,0,1,0,"icosanoid"
"RAMP_C_000074911",1,0,0,1,0,"low-densitylipoprotein"
"RAMP_C_000074916",1,0,0,1,0,"saturatedfattyacid"
"RAMP_C_000074920",3,0,0,1,2,"xenobiotic"
"RAMP_C_000074921",3,0,2,1,0,"L-Aminoacid"
"RAMP_C_000074922",1,0,0,1,0,"phenethylcaffeate"
"RAMP_C_000074927",6,0,0,1,5,"nitrogendioxide"
"RAMP_C_000074928",1,0,0,1,0,"1-alkyl-2-acetyl-sn-glycerol3-phosphate"
"RAMP_C_000074930",19,0,0,1,15,"Val-tRNA(Val)"
"RAMP_C_000074933",1,0,0,1,0,"ciprofibrate"
"RAMP_C_000074935",1,0,0,1,0,"cannabinoid"
"RAMP_C_000074970",1,0,0,1,0,"unsaturatedfattyacid"
"RAMP_C_000074972",1,0,0,1,0,"opioidagent"
"RAMP_C_000074974",1,0,0,1,0,"polyunsaturatedfattyacid"
"RAMP_C_000074975",2,0,1,1,0,"Angiotensin(1-9)"
"RAMP_C_000074976",1,0,0,1,0,"2-hydroxyisobutyrate"
"RAMP_C_000074979",9,0,8,1,0,"1-Acyl-sn-glycerol3-phosphate"
"RAMP_C_000074980",1,0,0,1,0,"phosphateion"
"RAMP_C_000074981",1,0,0,1,0,"(5Z,8Z,11Z,13E)-15-HETE"
"RAMP_C_000074984",1,0,0,1,0,"thyroxine"
"RAMP_C_000074985",18,0,0,1,15,"Trp-tRNA(Trp)"
"RAMP_C_000074989",1,0,0,1,0,"liverXreceptoragonist"
"RAMP_C_000074992",18,0,0,1,15,"Tyr-tRNA(Tyr)"
