"metabolites","totpathways","hmdb","kegg","wiki","reac","Synonym"
"RAMP_C_000016650",8,1,2,0,5,"Arachidinoyl-CoA"
"RAMP_C_000017057",22,17,2,0,3,"2-Methyl-3-acetoacetyl-CoA"
"RAMP_C_000017243",11,3,2,0,3,"(2S)-2-acetamidobutanedioate"
"RAMP_C_000017400",17,12,2,0,3,"beta-1,4-Poly-N-acetyl-D-glucosamine"
"RAMP_C_000017461",6,0,2,0,4,"1,3,5-Benzenetriol"
"RAMP_C_000017889",2,0,2,0,0,"(2E)-3-Phenyl-2-propenal"
"RAMP_C_000018126",2,0,2,0,0,"(4R)-4-Hydroxy-2-oxoglutarate"
"RAMP_C_000018226",7,0,2,0,5,"(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoyl-CoA"
"RAMP_C_000018228",11,0,2,0,9,"1-Methylglycocyamidine"
"RAMP_C_000018238",2,0,2,0,0,"(25S)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oyl-CoA"
"RAMP_C_000018257",15,7,2,0,6,"(6R)-2-methyl-6-[(3R,5S,7R,8R,9S,10S,12S,13R,14S,17R)-3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]heptanal"
"RAMP_C_000018357",14,0,2,1,11,"Nitrite"
"RAMP_C_000018452",2,0,2,0,0,"trans-2-Enoyl-OPC6-CoA"
"RAMP_C_000018455",3,1,2,0,0,"(E)-hexaprenyldiphosphate"
"RAMP_C_000018470",2,0,2,0,0,"2-Amino-2-deoxy-4-O-beta-D-galactopyranosyl-D-glucose"
"RAMP_C_000018553",2,0,2,0,0,"(S)-2-Methylbutanoyl-CoA"
"RAMP_C_000018800",3,0,2,1,0,"(b(a)P)"
"RAMP_C_000018842",2,0,2,0,0,"OPC6-CoA"
"RAMP_C_000018914",2,0,2,0,0,"(+/-)-9(10)-epoxy-12Z-octadecenoate"
"RAMP_C_000019019",40,17,2,0,21,"Deoxyguanosine5'-triphosphate"
"RAMP_C_000019048",2,0,2,0,0,"1,6-Di-O-phosphono-D-tagatofuranose"
"RAMP_C_000019139",39,7,2,1,18,"12-Deoxycholyltaurine"
"RAMP_C_000019272",2,0,2,0,0,"ALLOSE"
"RAMP_C_000019461",2,0,2,0,0,"Albocarbon"
"RAMP_C_000019718",3,1,2,0,0,"Teobromin"
"RAMP_C_000020087",7,2,2,0,3,"(formylmethyl)trimethyl-Ammonium"
"RAMP_C_000020309",7,0,2,0,5,"2-Hexadecanoyl-1-(1Z-hexadecenyl)-sn-glycero-3-phosphoethanolamine"
"RAMP_C_000020512",2,0,2,0,0,"9,19-Cyclo-9beta-lanost-24-en-3beta-ol"
"RAMP_C_000020716",3,1,2,0,0,"1,3-Dimethylxanthine"
"RAMP_C_000021143",15,7,2,0,6,"5b-Cholestan-7a-ol-3-one"
"RAMP_C_000021191",6,0,2,0,4,"Hydrochloricacid"
"RAMP_C_000021292",7,0,2,0,5,".alpha.-toluicaldehyde"
"RAMP_C_000021384",22,5,2,0,15,"2,4-Dihydroxy-5-methylpyrimidine"
"RAMP_C_000021546",13,1,2,0,5,"2-Aminoethylester1-Glycerophosphoricacid"
"RAMP_C_000021995",2,0,2,0,0,"4-(Phosphonooxy)-L-threonine"
"RAMP_C_000022000",4,2,2,0,0,"(2R,3R,4S)-2-[(2R,3R,4R,5R,6R)-3-acetamido-2,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-3,4-dihydroxy-3,4-dihydro-2H-pyran-6-carboxylicacid"
"RAMP_C_000022026",18,5,2,0,11,"Conestoral"
"RAMP_C_000022323",19,7,2,0,10,"7alpha-Hydroxycholesterol"
"RAMP_C_000022370",7,0,2,0,5,"(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoyl-CoA"
"RAMP_C_000022442",11,1,2,0,8,"1,7-Dimethyl-Xanthine"
"RAMP_C_000022525",18,12,2,0,4,"(E)-4,6-dioxo-2-Octenedioate"
"RAMP_C_000022531",14,6,2,0,6,"ManNAc-6-P"
"RAMP_C_000022570",6,0,2,0,4,"Octadecenoyl-CoA(n-C18:1CoA)"
"RAMP_C_000022593",9,3,2,0,4,"3-(1H-Imidazol-4-yl)-2-propenoate"
"RAMP_C_000022733",6,0,2,0,4,"1,3,5[10]-Estratriene-3,17beta-diol3-sulfate"
"RAMP_C_000022786",2,0,2,0,0,"Tetracosenoyl-CoA"
"RAMP_C_000023043",35,23,2,0,10,"(S)-Mevalonicacid-5-pyrophosphate"
"RAMP_C_000023187",2,0,2,0,0,"Ethyleneglycol"
"RAMP_C_000023669",2,0,2,0,0,"D-2-Aminoglutaramate"
"RAMP_C_000023718",22,17,2,0,3,"(E)-2-Methylcrotonoyl-CoA"
"RAMP_C_000023745",43,41,2,0,0,"(5Z,8Z,12E)-11,14,15-Trihydroxyeicosa-5,8,12-trienoate"
"RAMP_C_000023769",2,0,2,0,0,"(8Z,11Z,14Z,17Z)-Icosatetraenoyl-CoA"
"RAMP_C_000023811",2,0,2,0,0,"L-Formylkynurenine"
"RAMP_C_000023928",29,27,2,0,0,"1-O-Phosphono-D-ribofuranose"
"RAMP_C_000024013",2,0,2,0,0,"UridinediphosphateN-acetylgalactosamine"
"RAMP_C_000024044",2,0,2,0,0,"L-Galactopyranose"
"RAMP_C_000024479",16,1,2,1,12,"1,3,7-Trimethyl-2,6-dioxopurine"
"RAMP_C_000024590",8,0,2,0,6,"2-(Hydroxymethyl)phenylhexopyranoside"
"RAMP_C_000025104",43,41,2,0,0,"11,12,15-TriHETRE"
"RAMP_C_000025109",5,0,2,0,3,"Ammoniumoxalate"
"RAMP_C_000025172",14,8,2,0,4,"3,4-Dihydroxyphenylglycolaldehyde"
"RAMP_C_000025203",4,2,2,0,0,"6G-alpha-D-Galactosylsucrose"
"RAMP_C_000025215",2,0,2,0,0,"Adenosine-GDP-cobinamide"
"RAMP_C_000025308",25,23,2,0,0,"(3b,4a,5a)-4-methylcholesta-8,24-dien-3-ol"
"RAMP_C_000025580",7,0,2,0,5,"1-Methyl-4-phenylpyridinium"
"RAMP_C_000026166",31,23,2,0,6,"(9-D-ribosylxanthine)-5'-phosphate"
"RAMP_C_000026305",40,17,2,0,21,"1,6-Dihydro-6-iminopurine"
"RAMP_C_000026531",7,1,2,0,4,"3-(2-Amino-3-hydroxybenzoyl)-L-alanine"
"RAMP_C_000026568",2,0,2,0,0,"1,2,3,4,5,6-Hexanehexol"
"RAMP_C_000026569",2,0,2,0,0,"(2S)-2-(acetylamino)-5-[(aminocarbonyl)amino]pentanoate"
"RAMP_C_000026645",10,5,2,0,3,"3,8,13,18-Tetrakis(carboxymethyl)-19-(hydroxymethyl)bilane-2,7,12,17-tetrapropanoate"
"RAMP_C_000026800",10,8,2,0,0,"2-L-Carboxy-2,3-dihydroindole-5,6-quinone"
"RAMP_C_000026831",2,0,2,0,0,"2,5-Dihydroxybenzaldehyde"
"RAMP_C_000026851",13,11,2,0,0,"3alpha-Hydroxy-5beta-pregnane-20-one"
"RAMP_C_000026864",10,5,2,0,3,"2'-Deoxy-Cytidine5'-pyrophosphate"
"RAMP_C_000027432",3,0,2,1,0,"FlutamideUSP25"
"RAMP_C_000027503",9,7,2,0,0,"2-Amino-4-hydroxy-6-(D-erythro-1',2',3'-trihydroxypropyl)-7,8-dihydropteridine"
"RAMP_C_000027636",6,0,2,0,4,"()-Piperidine-2-carboxylicacid"
"RAMP_C_000027701",2,0,2,0,0,"(2-Hydroxyethyl)dimethylamine"
"RAMP_C_000028039",14,0,2,0,12,"(5Z,8Z,11Z,14Z)-2-hydroxy-1-(hydroxymethyl)ethylester5,8,11,14-Eicosatetraenoate"
"RAMP_C_000028075",2,0,2,0,0,"(4Z,7Z,10Z,13Z,16Z)-Docosapentaenoyl-CoA"
"RAMP_C_000028391",45,37,2,0,6,"Dihydrogen"
"RAMP_C_000028462",2,0,2,0,0,"5,6,7,8-Tetrahydromethanopterin"
"RAMP_C_000028495",10,8,2,0,0,"(4-Hydroxy-3-methoxyphenyl)acetaldehyde"
"RAMP_C_000028743",3,1,2,0,0,"Aneurin-monophosphorsaeureester"
"RAMP_C_000028767",2,0,2,0,0,"2-Methylfumaryl-CoA"
"RAMP_C_000028834",12,5,2,0,5,"Deoxy-TDP"
"RAMP_C_000028969",8,1,2,0,5,"(R)-4'-phospho-N-pantothenoyl-L-cysteine"
"RAMP_C_000028970",2,0,2,0,0,"5'-Deoxy-5'-adenosylcobinamide"
"RAMP_C_000029179",6,0,2,0,4,"all-trans-Decaprenyldiphosphate"
"RAMP_C_000029293",9,4,2,0,3,"alpha-D-Ribose"
"RAMP_C_000029327",13,8,2,0,3,"2,3-Dihydro-5,6-dihydroxyindole-2-carboxylate"
"RAMP_C_000029558",2,0,2,0,0,"(RS)-3-(4-Hydroxyphenyl)lactate"
"RAMP_C_000030043",2,0,2,0,0,"Dinitrogen"
"RAMP_C_000030124",16,7,2,0,7,"7-alpha-12-alpha-Dihydroxy-3-oxo-5-beta-cholyl-Coa"
"RAMP_C_000030175",9,7,2,0,0,"2,5-Diaminopyrimidinenucleosidetriphosphate"
"RAMP_C_000030417",2,0,2,0,0,"(3R)-3-Hydroxy-2-oxo-4-phosphonooxybutanoate"
"RAMP_C_000030437",10,8,2,0,0,"(+/-)-alpha-(aminomethyl)-4-hydroxy-3-methoxy-Benzenemethanol"
"RAMP_C_000030497",4,1,2,1,0,"1H-Indol-3-ylacetaldehyde"
"RAMP_C_000030661",2,0,2,0,0,"4-(Carbamimidamido)butanoate"
"RAMP_C_000030716",2,0,2,0,0,"4-[(Hydroxymethyl)nitrosoamino]-1-(3-pyridinyl)-1-butanone"
"RAMP_C_000030774",10,1,2,0,7,"4-O-(4-O-Hexopyranosylhexopyranosyl)hexose"
"RAMP_C_000030876",2,0,2,0,0,"trans-2-Enoyl-OPC4-CoA"
"RAMP_C_000030890",3,1,2,0,0,"1,2-Didehydropiperidine-2-carboxylate"
"RAMP_C_000031111",2,0,2,0,0,"Episterol"
"RAMP_C_000031206",2,0,2,0,0,"Aminoformate"
"RAMP_C_000031468",8,0,2,0,6,"(24E)-3a,7a-Dihydroxy-5b-cholest-24-en-26-oyl-CoA"
"RAMP_C_000031503",8,0,2,0,3,"N-Acetylmuramate"
"RAMP_C_000031669",4,2,2,0,0,"1-Heptadecanecarboxylate"
"RAMP_C_000031752",19,17,2,0,0,"(S)-3-Hydroxyisobutyricacid"
"RAMP_C_000031851",33,23,2,0,8,"(3beta)-Lanosta-8,24-dien-3-ol"
"RAMP_C_000031927",2,0,2,0,0,"(3-Methoxy-4-hydroxyphenyl)methylamine"
"RAMP_C_000032054",43,41,2,0,0,"(+/-)11,12-Ep-15(S)-hetre"
"RAMP_C_000032102",2,0,2,0,0,"2,3-Diketo-5-methylthiopentyl-1-phosphate"
"RAMP_C_000032120",13,7,2,0,4,"6-(1,2-Dioxopropyl)-5,6,7,8-tetrahydropterin"
"RAMP_C_000032258",2,0,2,0,0,"Arabitol"
"RAMP_C_000032513",30,23,2,0,5,"24-DehydroprovitaminD3"
"RAMP_C_000032584",2,0,2,0,0,"(6E)-8-Methyl-6-nonenoate"
"RAMP_C_000032611",9,7,2,0,0,"Formamidopyrimidinenucleosidetriphosphate"
"RAMP_C_000032900",2,0,2,0,0,"Trypanothionedisulfide"
"RAMP_C_000033080",6,4,2,0,0,"(6R,S)-5-Formyltetrahydrofolate"
"RAMP_C_000033135",25,17,2,0,6,"2'-Deoxy-Guanosine"
"RAMP_C_000033298",12,1,2,0,9,"7,10,13,16-Docosatetraenoate"
"RAMP_C_000033371",3,1,2,0,0,"2-Amino-3-(3-oxoprop-1-en-1-yl)but-2-enedioate"
"RAMP_C_000033452",19,3,2,0,14,"(3beta)-3-(sulfooxy)-Androst-5-en-17-one"
"RAMP_C_000033593",2,0,2,0,0,"4-(3-Pyridyl)-4-hydroxybutyrate"
"RAMP_C_000033611",2,0,2,0,0,"(2S,5R)-2,6-diamino-5-hydroxyhexanoate"
"RAMP_C_000033612",2,0,2,0,0,"2-Methoxy-4-formylphenol"
"RAMP_C_000034039",19,5,2,0,12,"(2S,3S,4S,5R,6S)-6-[3-[2-[[3-[2-[(2S,3R,4S,5S,6S)-6-carboxy-3,4,5-trihydroxy-oxan-2-yl]oxycarbonylethyl]-5-[(E)-(3-ethenyl-4-methyl-5-oxo-pyrrol-2-ylidene)methyl]-4-methyl-1H-pyrrol-2-yl]methyl]-5-[(E)-(4-ethenyl-3-methyl-5-oxo-pyrrol-2-ylidene)methyl]-4-methyl-1H-pyrrol-3-yl]propanoyloxy]-3,4,5-trihydroxy-oxane-2-carboxylate"
"RAMP_C_000034059",8,3,2,0,3,"1-Heptanecarboxylate"
"RAMP_C_000034334",31,17,2,0,12,"2'-Deoxy-5'-GMP"
"RAMP_C_000034556",2,0,2,0,0,"4-(Nitrosoamino)-1-(3-pyridinyl)-1-butanone"
"RAMP_C_000034590",34,0,2,0,30,"(13S)-Hydroxyoctadecadienoate"
"RAMP_C_000035149",2,0,2,0,0,"(13Z)-Docosenoyl-CoA"
"RAMP_C_000035152",2,0,2,0,0,"Divinylprotochlorophyllide"
"RAMP_C_000035218",2,0,2,0,0,"4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanolglucuronide"
"RAMP_C_000035231",111,40,2,2,61,"5'-CMP"
"RAMP_C_000035253",28,9,2,0,16,"1-(6-Amino-9H-purin-9-yl)-1-deoxy-5-S-methyl-5-thio-beta-D-Ribofuranose"
"RAMP_C_000035450",9,1,2,0,3,"D-Myo-Inositol1,3-bisphosphate"
"RAMP_C_000035476",24,0,2,0,18,"Dolicholmonophosphate"
"RAMP_C_000035580",10,8,2,0,0,"3,4-Dihydroxy-Benzeneacetaldehyde"
"RAMP_C_000035781",4,1,2,1,0,"3-(Aminocarbonyl)-1-(5-O-phosphono-b-D-ribofuranosyl)-Pyridiniumhydroxideinnersalt"
"RAMP_C_000035906",2,0,2,0,0,"5,7,24(28)-Ergostatrienol"
"RAMP_C_000035926",2,0,2,0,0,"Cob(I)yrinatediamide"
"RAMP_C_000036088",2,0,2,0,0,"(25R)-3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA"
"RAMP_C_000036305",2,0,2,0,0,"1-Phospho-5-S-methylthioribulose"
"RAMP_C_000036330",48,41,2,0,5,"delta-12-PGJ2"
"RAMP_C_000036519",2,0,2,0,0,"16-Hydroxyestrone"
"RAMP_C_000036723",11,1,2,0,8,"2-Carboxy-4-hydroxyquinoline"
"RAMP_C_000036856",6,1,2,0,3,"(1,4-alpha-D-Glucosyl)N"
"RAMP_C_000036991",2,0,2,0,0,"alpha-Ribazole5'-phosphate"
"RAMP_C_000036997",4,2,2,0,0,"alpha,Omega-dicarboxylicacid"
"RAMP_C_000037037",29,23,2,0,4,"(5a)-4-methylcholesta-8,24-dien-3-one"
"RAMP_C_000037251",9,7,2,0,0,"Britishgum"
"RAMP_C_000037267",3,1,2,0,0,"(2R)-2,5-diaminopentanoate"
"RAMP_C_000037503",10,5,2,0,3,"2'-Deoxyuridine-5'-diphosphate"
"RAMP_C_000037562",10,8,2,0,0,"4-Hydroxy-3-methoxyMandelaldehyde"
"RAMP_C_000037651",13,8,2,0,3,"5,6-Dhica"
"RAMP_C_000037917",13,11,2,0,0,"(2R)-2,3-bis(phosphonooxy)-Propanoate"
"RAMP_C_000038067",2,0,2,0,0,"alpha-Iminosuccinate"
"RAMP_C_000038201",2,0,2,0,0,"(3a,5b,20S)-Pregnane-3,20-diol"
"RAMP_C_000038213",2,0,2,0,0,"D-Glucurone"
"RAMP_C_000038314",14,6,2,1,5,"Cys-Gly"
"RAMP_C_000038410",10,8,2,0,0,"1-Phospho-5-S-methylthioribose"
"RAMP_C_000038422",5,3,2,0,0,"17-b-Estradiol-3-glucuronide"
"RAMP_C_000038568",11,6,2,0,3,"1,4-Benzenediol"
"RAMP_C_000038859",30,5,2,0,23,"2'-Deoxycytidine-5'-triphosphate"
"RAMP_C_000039059",2,0,2,0,0,"9(S)-HPODE"
"RAMP_C_000039112",15,7,2,0,6,"(24R,25R)-3-alpha,7-alpha,12-alpha,24-tetrahydroxy-5-beta-cholestanoyl-CoA"
"RAMP_C_000039213",2,0,2,0,0,"S-(1,2-Dichlorovinyl)glutathione"
"RAMP_C_000039392",11,2,2,0,7,"Octadecanoyl-CoA"
"RAMP_C_000039419",7,0,2,0,5,"8,11,14-Eicosatrienoyl-CoA"
"RAMP_C_000039528",22,17,2,0,3,"3-Methylbut-2-enoyl-CoA"
"RAMP_C_000039749",6,0,2,0,4,"6-Carboxyuridine"
"RAMP_C_000040010",2,0,2,0,0,"(13S,9z,11e)-13-hydroperoxy-9,11-octadecadienoate"
"RAMP_C_000040095",39,26,2,0,10,"2-Deoxy-alpha-D-ribose1-phosphate"
"RAMP_C_000040239",18,10,2,0,6,"(+)-palmitoylcarnitine"
"RAMP_C_000040307",12,6,2,0,4,"2-Amino-3-hydroxyoctadecyldihydrogenphosphate"
"RAMP_C_000040471",2,0,2,0,0,"1-[(5-Amino-2,6-dihydroxypyrimidin-4-yl)amino]-1-deoxy-D-ribitol"
"RAMP_C_000040586",19,6,2,0,11,"2-Acetamido-2-deoxy-D-mannopyranose"
"RAMP_C_000041217",6,4,2,0,0,"1-ThiomalonaldehydicacidS-esterwithcoenzymeA"
"RAMP_C_000041606",38,22,2,0,14,"(5'-Deoxy-5'-adenosyl)cobamidecoenzyme"
"RAMP_C_000041841",2,0,2,0,0,"(22E)-Ergosta-5,7,22-trien-3-ol"
"RAMP_C_000041861",2,0,2,0,0,"Acetylputrescine"
"RAMP_C_000042005",10,5,2,0,3,"5-(Aminomethyl)-4-(carboxymethyl)-Pyrrole-3-propionate"
"RAMP_C_000042321",2,0,2,0,0,"(2S)-Ethylmalonyl-CoA"
"RAMP_C_000042467",10,8,2,0,0,"(+/-)-Metanephrine"
"RAMP_C_000042585",2,0,2,0,0,"3beta,17beta-Dihydroxy-5-androstene"
"RAMP_C_000042753",2,0,2,0,0,"1-Hydroxy-4-methylbenzene"
"RAMP_C_000042878",2,0,2,0,0,"4-alpha-Methyl-5-alpha-ergosta-8,14,24(28)-trien-3-beta-ol"
"RAMP_C_000042991",14,12,2,0,0,"(2R)-pyrrolidine-2-carboxylate"
"RAMP_C_000043014",15,7,2,0,6,"(24E)-3-alpha,7-alpha,12-alpha-trihydroxy-5-beta-cholest-24-enoyl-CoA"
"RAMP_C_000043238",30,23,2,0,5,"24-Dehydrocholesterol"
"RAMP_C_000043294",2,0,2,0,0,"Carbamaldehyde"
"RAMP_C_000043414",53,41,2,0,5,"5(S)-HETE"
"RAMP_C_000043525",2,0,2,0,0,"Lactoyl-coa"
"RAMP_C_000043566",2,0,2,0,0,"Adenosylcobyrinatea,cdiamide"
"RAMP_C_000043965",23,17,2,0,4,"5'-Phosphoribosyl-glycineamide"
"RAMP_C_000044059",2,0,2,0,0,"9-hydroxybenzo(a)Pyrene,3H-labeled"
"RAMP_C_000044194",2,0,2,0,0,"2-Chloro-Aceticacid"
"RAMP_C_000044379",13,11,2,0,0,"(3beta,22R)-Cholest-5-ene-3,22-diol"
"RAMP_C_000044720",2,0,2,0,0,"4-Hydroxy-4-(methylnitrosoamino)-1-(3-pyridinyl)-1-butanone"
"RAMP_C_000044785",14,8,2,1,3,"O-Dopaquinone"
"RAMP_C_000044924",410,178,2,0,203,"Zinc"
"RAMP_C_000045144",2,0,2,0,0,"D-galactonate"
"RAMP_C_000045345",50,35,2,0,13,"11-Deoxy-17-hydroxy-Corticosterone"
"RAMP_C_000045428",2,0,2,0,0,"D(-)-Ribulose"
"RAMP_C_000045552",2,0,2,0,0,"1-O-Phosphono-beta-L-arabinopyranose"
"RAMP_C_000045673",19,17,2,0,0,"5'-p-Ribosyl-5-formamido-4-imidazolecarboxamide"
"RAMP_C_000045820",3,1,2,0,0,"2,6-Dihydroxy-7-methylpurine"
"RAMP_C_000045919",2,0,2,0,0,"2-(4-Methyl-1,3-thiazol-5-yl)ethanol"
"RAMP_C_000046098",2,0,2,0,0,"4-Hydroxybenzoyl-CoA"
"RAMP_C_000046102",2,0,2,0,0,"1-Phenyl-1,2-propandione"
"RAMP_C_000046240",41,5,2,1,33,"1-Undecanecarboxylate"
"RAMP_C_000046506",2,0,2,0,0,"Morphine-3-glucuronide"
"RAMP_C_000046616",11,5,2,0,4,"1,2,3,6-Tetrahydro-2,6-dioxo-4-pyrimidecarboxylicacid"
"RAMP_C_000046645",2,0,2,0,0,"UDP-D-Galacturonicacid"
"RAMP_C_000046667",8,2,2,0,4,"2-Methyl-3-hydroxy-4-carboxy-5-hydroxymethylpyridine"
"RAMP_C_000046697",22,17,2,0,3,"2'-Deoxyadenosine-5'-diphosphate"
"RAMP_C_000046882",9,0,2,0,7,"5-Phosphooxy-L-lysine"
"RAMP_C_000046987",2,0,2,0,0,"5S-Hydroxy-6R-(S-glutamylcysteinyl)-7E,9E,11Z,14Z-eicosatetraenoate"
"RAMP_C_000047059",25,23,2,0,0,"4alpha-Carboxy-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol"
"RAMP_C_000047173",2,0,2,0,0,"(+)-(1S,2S)-Pseudoephedrine"
"RAMP_C_000047302",10,0,2,0,6,"2,5-Dihydroxybenzoate"
"RAMP_C_000047407",2,0,2,0,0,"5,6-Dimethyl-1-a-D-ribofuranosyl-1H-benzimidazole"
"RAMP_C_000047421",6,0,2,0,4,"(R)-Alanine"
"RAMP_C_000047534",10,5,2,0,3,"3,8,13,17-Tetrakis(carboxymethyl)-5,10,15,20,22,24-hexahydro-2,7,12,18-Porphinetetrapropionate"
"RAMP_C_000047589",11,5,2,1,3,"2'-Deoxyuridine5'-triphosphate"
"RAMP_C_000047675",2,0,2,0,0,"Jasmonicacid"
"RAMP_C_000047887",11,2,2,0,7,"(2-Mercaptoethyl)amine"
"RAMP_C_000047914",2,0,2,0,0,"CoenzymesQH2"
"RAMP_C_000048383",7,1,2,0,4,"(1alpha,2beta(E),3beta(1E,5E))-Diphosphoricacidmono((2-(4,8-dimethyl-3,7-nonadienyl)-2-methyl-3-(2,6,10-trimethyl-1,5,9-undecatrienyl)cyclopropyl)methyl)ester"
"RAMP_C_000048884",13,7,2,0,4,"2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridinetriphosphate"
"RAMP_C_000049104",19,5,2,0,12,"2'-Deoxycytidine5'-monophosphate"
"RAMP_C_000049331",10,3,2,0,5,"FormylcoenzymeA"
"RAMP_C_000049397",2,0,2,0,0,"5-Deoxy-5-(methylthio)ribose"
"RAMP_C_000049492",2,0,2,0,0,"Acetylenecarboxylicacid"
"RAMP_C_000049725",3,1,2,0,0,"5-Hydroxy-N-acetyltryptamine"
"RAMP_C_000049820",23,17,2,0,4,"1-(5'-Phosphoribosyl)-4-carboxy-5-aminoimidazole"
"RAMP_C_000050068",2,0,2,0,0,"2-Keto-6-amino-caproate"
"RAMP_C_000050151",2,0,2,0,0,"5-Carboxy-2-pentenoyl-CoA"
"RAMP_C_000050457",6,0,2,0,4,"2,4-Dihydroxybenzoate"
"RAMP_C_000050511",23,7,2,0,14,"(23R)-Hydroxychenodeoxycholylglycine"
"RAMP_C_000050591",21,5,2,0,14,"1-b-D-Ribofuranosyl-2,4(1H,3H)-pyrimidinedione"
"RAMP_C_000050619",99,39,2,0,55,"5'-UMP"
"RAMP_C_000050911",2,0,2,0,0,"2-Isopropylmaleate"
"RAMP_C_000051062",2,0,2,0,0,"(4R,5S)-4,5,6-Trihydroxy-2,3-dioxohexanoate"
"RAMP_C_000051394",48,41,2,0,5,"(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate"
"RAMP_C_000051403",18,5,2,0,11,"CDP"
"RAMP_C_000051427",13,1,2,0,6,"Dihydrogenmonoselenide"
"RAMP_C_000051485",34,23,2,0,6,"(-)-7-dehydrocholesterol"
"RAMP_C_000051656",31,23,2,0,6,"(3b,5a)-Cholesta-8,24-dien-3-ol"
"RAMP_C_000051667",2,0,2,0,0,"1-Amino-1-carboxycyclopropane"
"RAMP_C_000051832",2,0,2,0,0,"Ephedrine"
"RAMP_C_000052110",3,1,2,0,0,"Monoselenophosphoricacid"
"RAMP_C_000052191",33,17,2,0,14,"2-Amino-1,9-dihydro-9-b-D-ribofuranosyl-6H-purin-6-one"
"RAMP_C_000052374",7,5,2,0,0,"CoproporphyrinIII"
"RAMP_C_000052940",2,0,2,0,0,"4-(Methyl-N-nitrosamino)-1-(3-pyridyl)-1-butanone"
"RAMP_C_000053118",34,17,2,0,15,"1,7-Dihydro-6H-purin-6-one"
"RAMP_C_000053300",18,12,2,0,4,"4-Maleylacetoacetate"
"RAMP_C_000053376",10,8,2,0,0,"3,4Dihydroxymandelate"
"RAMP_C_000053449",2,0,2,0,0,"4-(methylnitrosamino)-1-(3-Pyridyl-N-oxide)-1-butanone"
"RAMP_C_000053461",38,6,2,0,30,"CMP-N-Acetylneuraminate"
"RAMP_C_000053464",5,3,2,0,0,"(+)-Biotinyl5'-adenylate"
"RAMP_C_000053618",2,0,2,0,0,"(Hydroxymethyl)trichloromethane"
"RAMP_C_000054045",9,1,2,0,6,"1-(beta-D-Ribofuranosyl)nicotinamide"
"RAMP_C_000054067",7,0,2,0,5,"(6Z,9Z,12Z,15Z,18Z)-Tetracosapentaenoyl-CoA"
"RAMP_C_000054758",2,0,2,0,0,"N2-Succinyl-L-ornithine"
"RAMP_C_000055074",2,0,2,0,0,"(2-Hydroxyphenyl)acetate"
"RAMP_C_000055378",2,0,2,0,0,"L(-)-Arabitol"
"RAMP_C_000055591",2,0,2,0,0,"N4-Acetylaminobutanal"
"RAMP_C_000055769",11,5,2,0,4,"(S)-4,5-Dihydroorotate"
"RAMP_C_000055884",32,17,2,0,13,"2-Amino-1,7-dihydro-6H-Purin-6-one"
"RAMP_C_000056075",33,23,2,0,8,"(3beta,5alpha)-4,4-dimethyl-Cholesta-8,14,24-trien-3-ol"
"RAMP_C_000056171",10,8,2,0,0,"1-(4-Hydroxy-3-methoxyphenyl)-1,2-ethanediol"
"RAMP_C_000056274",2,0,2,0,0,"2,2,2-Trichloro-Aceticacid"
"RAMP_C_000056404",2,0,2,0,0,"Alaninethiosulfuricacid"
"RAMP_C_000056744",8,2,2,0,4,"(S)-3-(5-oxo-4,5-dihydro-3H-imidazol-4-yl)propanoate"
"RAMP_C_000056762",22,3,2,0,17,"alpha-D-Xylopyranosylester"
"RAMP_C_000057047",19,2,2,0,15,"1-Nonanecarboxylate"
"RAMP_C_000057279",4,2,2,0,0,"alpha-Heparin"
"RAMP_C_000057453",10,5,2,0,3,"3,3'-(3,7,12,17-Tetramethyl-8,13-divinyl-21H,23H-porphine-2,18-diyl)-bis-propionate"
"RAMP_C_000057525",2,0,2,0,0,"2,2,2-Trichloroethylbeta-D-glucopyranosiduronicacid"
"RAMP_C_000057938",6,0,2,0,4,"(S)-2,3,4,5-Tetrahydropyridine-2-carboxylate"
"RAMP_C_000058085",6,0,2,0,4,"(indol-3-yl)pyruvicacid"
"RAMP_C_000058155",2,0,2,0,0,"UDP-Glucuronicacid"
"RAMP_C_000058354",12,0,2,0,10,"Co(I)-Cobalamine"
"RAMP_C_000058426",10,8,2,0,0,"(4-Hydroxy-3-methoxyphenyl)glycolate"
"RAMP_C_000058522",20,0,2,0,14,"Dolicholmonophosphateglucose"
"RAMP_C_000058637",7,1,2,0,4,"2-Aminomuconate6-semialdehyde"
"RAMP_C_000058702",45,17,2,0,26,"2'-Deoxy-5'-ATP"
"RAMP_C_000058800",10,8,2,0,0,"(4-hydroxy-phenyl)-acetate"
